Id	Entry	Left	Right	LeftStoich	RightStoich	Type	LB	UB	Name	pathway	References	Reversible
1808825	R_FA180ACPH@MODELID_222668	1807237 1807582	1807998 1807859 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	fatty-acyl-ACP hydrolase	Fatty Acid Biosynthesis	1692645 1626692 1661511	
1808824	R_URIt2@MODELID_222668	1808250 1807499	1807495 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	uridine transport in via proton symport			
1808831	R_NDP3g@MODELID_222668	1808195 1807230	1808136 1807283 1808252	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	nucleoside-diphosphatase (GDP), Golgi	Nucleotide Salvage Metabolism	1633691 1626861 1619213 1659327 1720674 1682673	
1808830	R_DPRm@MODELID_222668	1808218 1808048 1807762	1807907 1807799	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	_2-dehydropantoate 2-reductase, mitochondrial	Pantothenate and CoA Biosynthesis	1634400 1621506 1745745 1679412 1626709	
1808829	R_LGTHL@MODELID_222668	1807999 1807591	1807687	1.0 1.0	1.0	REACTION	0.0	999999.0	lactoylglutathione lyase	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)	1720858 1677544 1619099 1651119	
1808828	R_EX_fru_LPAREN_e_RPAREN_@MODELID_222668	1807436	1807441	1.0	1.0	DRAIN	0.0	999999.0	D-Fructose exchange		1732859	
1808819	R_FRDcm@MODELID_222668	1807633 1808110	1807639 1808280	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	fumarate reductase, cytosolic/mitochondrial		1623384 1623593 1619738 1622733 1657902 1682560 1632994 1623589	
1808818	R_NNATm@MODELID_222668	1808218 1808115 1807222	1807816 1808076	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	nicotinate-nucleotide adenylyltransferase, mitochondrial	NAD Biosythesis	1745035 1625210 1625216 1625217 1667587 1710836 1627158	
1808817	R_XYLTD_D@MODELID_222668	1807487 1807781	1808161 1807358 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	xylitol dehydrogenase (D-xyulose-forming)	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)	1633512 1628831 1732162 1672720 1655651	
1808816	R_FACOAL140p@MODELID_222668	1807312 1807199 1807780	1807202 1807609 1807806	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	fatty-acid--CoA ligase (tetradecanoate), peroxisomal	Fatty Acid Biosynthesis	1703929 1621320 1621326 1623654	
1808823	R_CMPN@MODELID_222668	1807239 1807237	1807653 1807973	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	CMP nucleosidase	Nucleotide Salvage Metabolism	1681437 1626751 1719072 1655927	
1808822	R_ERGTETROLter@MODELID_222668	1807529	1807551	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	Ergosta-5,6,22,24,(28)-tetraen-3beta-ol endoplamic reticular transport			
1808821	R_ACHBSm@MODELID_222668	1808218 1808289 1807619	1808132 1807247	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	_2-aceto-2-hydroxybutanoate synthase, mitochondrial	Valine, Leucine and Isoleucine Metabolism	1624730 1732771 1619057 1683844 1652822	
1808820	R_ASP1DC@MODELID_222668	1808160 1808246	1807240 1807632	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	aspartate 1-decarboxylase	Pantothenate and CoA Biosynthesis	1736552 1658266 1622912 1681216	
1808811	R_HCITSm@MODELID_222668	1807201 1808273 1807469	1808218 1807307 1807413	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	homocitrate synthase	Pyruvate Metabolism	1681992 1628905 1631983 1739229 1631984 1645618	
1808810	R_HCITSn@MODELID_222668	1808277 1807197 1807460	1808217 1807306 1807411	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	homocitrate synthase	Pyruvate Metabolism	1681992 1628905 1739229 1631983 1631984 1645618	
1808809	R_ECOAH7p@MODELID_222668	1807508	1807524 1807186	1.0	1.0 1.0	REACTION	-999999.0	999999.0	_3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA), peroxisomal	Fatty Acid Degradation	1624648 1631450 1703359 1720669 1643477	
1808808	R_AGPRim@MODELID_222668	1808218 1808048 1808216	1807285 1807907 1807944	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	N-acetyl-g-glutamyl-phosphate reductase, irreversible, mitochondrial	Arginine and Proline Metabolism	1740648 1626907 1642964 1623461 1675862	
1808815	R_DHORTSn@MODELID_222668	1807197 1807838	1808217 1807370	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	dihydroorotase, nuclear	Purine and Pirimidine Biosynthesis	1653675 1631789 1633023 1716163 1671317	
1808814	R_FALDH@MODELID_222668	1807948 1807591 1807781	1808228 1808161 1808246	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	formaldehyde dehydrogenase	Pyruvate Metabolism	1626163 1692053	
1808813	R_G3PT@MODELID_222668	1808088 1807237	1807388 1807295	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	glycerol-3-phosphatase	Glycerolipid Metabolism	1736728 1709262 1652862 1634291 1715094 1667700 1736727 1623142 1687574	
1808812	R_PMDPHT@MODELID_222668	1807211 1807237	1807295 1807714	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	pyrimidine phosphatase	Riboflavin Metabolism	1701705 1634220 1717168 1630212	
1808803	R_ASPTRSm@MODELID_222668	1807241 1808148 1807222	1807816 1807756 1807601	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Aspartyl-tRNA synthetase, mitochondrial	Alanine and Aspartate Metabolism	1630764 1669342 1622336 1704755 1736561	
1808802	R_2OMPH_5tm@MODELID_222668	1807689	1807692	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	_2-Octaprenyl-6-methoxyprenol mitochondrial transport			
1808801	R_FACOAL141p@MODELID_222668	1807312 1807199 1808189	1807275 1807609 1807806	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	fatty-acid--CoA ligase (tetradecenoate), peroxisomal	Fatty Acid Biosynthesis	1623659 1621166	
1808800	R_FAO240p@MODELID_222668	1807777 1807312 1807992 1808310 1807186	1807842 1808142 1808214 1807456 1807256	3.0 3.0 3.0 1.0 3.0	3.0 3.0 3.0 3.0 1.0	REACTION	0.0	999999.0	fatty acid oxidation (tetradecansoyl-CoA), peroxisomal	Fatty Acid Degradation	1623877	
1808807	R_EX_zymst_LPAREN_e_RPAREN_@MODELID_222668	1808033	1808031	1.0	1.0	DRAIN	0.0	999999.0	zymosterol exchange			
1808806	R_EX_malt_LPAREN_e_RPAREN_@MODELID_222668	1807277	1807281	1.0	1.0	DRAIN	0.0	999999.0	Maltose exchange		1677836	
1808805	R_THRS@MODELID_222668	1807988 1807237	1807295 1808039	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	threonine synthase	Glycine, Serine, Lysine and Threonine Metabolism	1620971 1647889 1744934 1708278	
1808804	R_2OMPH_5tn@MODELID_222668	1807689	1807693	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	_2-Octaprenyl-6-methoxyprenol nuclear transport			
1808859	R_FAO80p@MODELID_222668	1807777 1807312 1807992 1808281 1807186	1807842 1808142 1808214 1807456	3.0 3.0 3.0 1.0 3.0	3.0 3.0 3.0 4.0	REACTION	0.0	999999.0	fatty acid oxidation (octanoyl-CoA), peroxisomal	Fatty Acid Degradation	1622698 1693310	
1808858	R_SBT_Dt@MODELID_222668	1808333	1808323	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	D-sorbitol transport via passive diffusion			
1808857	R_DHNPAm@MODELID_222668	1807883	1808218 1807889 1808041	1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	dihydroneopterin aldolase	Folate Metabolism	1627784 1632265 1674158 1640736 1739920 1628533	
1808856	R_CBPS@MODELID_222668	1807730 1807979 1807237 1807214	1807610 1807496 1807557 1807295 1808246	1.0 1.0 1.0 2.0	1.0 1.0 2.0 1.0 2.0	REACTION	0.0	999999.0	carbamoyl-phosphate synthase (glutamine-hydrolysing)	Arginine and Proline Metabolism	1715929 1655789 1626334 1631968 1678978	
1808863	R_GSNt2m@MODELID_222668	1807317 1808246	1808218 1807314	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	guanosine mitochondrial transport via proton symport			
1808862	R_PEPDt3@MODELID_222668	1807450 1808250	1807438 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	peptide transport in via proton symport			
1808861	R_IPCS324_SC@MODELID_222668	1807216 1807640	1807980 1807190	1.0 0.01	0.01 0.01	REACTION	0.0	999999.0	Inositol phosphorylceramide synthase (ceramide-3, 24C), yeast-specific	Sphingolipid Metabolism	1625388	
1808860	R_UMPK@MODELID_222668	1807561 1807214	1807377 1807557	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	UMP kinase	Nucleotide Salvage Metabolism	1671080 1633625 1622859 1732078 1619181 1619183 1647382	
1808851	R_FAO181p_odd@MODELID_222668	1807777 1807312 1807618 1807992 1807186	1807842 1808142 1808214 1807456	8.0 8.0 1.0 7.0 8.0	7.0 8.0 8.0 9.0	REACTION	0.0	999999.0	Fatty acid oxidation	Fatty Acid Degradation	1623029	
1808850	R_CERS224@MODELID_222668	1808305 1808209	1807300 1808246 1808354	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Ceramide-2 synthase (24C)	Sphingolipid Metabolism	1632784	
1808849	R_EX_alltt_LPAREN_e_RPAREN_@MODELID_222668	1807701	1807708	1.0	1.0	DRAIN	0.0	999999.0	Allantoate exchange			
1808848	R_FAO182p_even_FSLASH_even@MODELID_222668	1807777 1807312 1808058 1807992 1807186 1807845	1807875 1807842 1808142 1808214 1807456	8.0 8.0 2.0 8.0 8.0 1.0	2.0 8.0 8.0 6.0 9.0	REACTION	0.0	999999.0	Fatty acid oxidation	Fatty Acid Degradation	1620397	
1808855	R_BPNT@MODELID_222668	1807237 1808343	1807295 1807627	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	_3',5'-bisphosphate nucleotidase	Methionine and Cysteine Metabolism	1671361 1631907 1647589 1717303	
1808854	R_OPHHX6@MODELID_222668	1808182 1808027	1808001	1.0 0.5	1.0	REACTION	0.0	999999.0	_2-Octaprenylphenol hydroxylase	Quinone Biosynthesis	1622753	
1808853	R_CERS226@MODELID_222668	1807323 1808209	1807300 1808246 1807268	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Ceramide-2 synthase (26C)	Sphingolipid Metabolism	1632787	
1808852	R_AKGDbm@MODELID_222668	1808119 1807307	1807409 1807707	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase)	Citric Acid Cycle	1620650 1626987 1651853 1676997 1620646	
1808843	R_ALCD2x@MODELID_222668	1807781 1807770	1808161 1808246 1807309	1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	alcohol dehydrogenase (ethanol)	Pyruvate Metabolism	1668376 1677035 1719646 1619037 1620691 1620710 1619046	
1808842	R_EX_dad_2_LPAREN_e_RPAREN_@MODELID_222668	1807422	1807420	1.0	1.0	DRAIN	0.0	999999.0	Deoxyadenosine exchange			
1808841	R_THZPSN1_SC@MODELID_222668	1808018 1808135 1808246 1807279 1807298	1807221 1807608 1807240 1807237 1807968 1807359 1808212	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 3.0 1.0 1.0 1.0	REACTION	0.0	999999.0	thiazole phosphate synthesis (xylulose 5-phosphate), yeast-specific	Thiamine Metabolism	1690579 1619286	
1808840	R_HCYSt2p@MODELID_222668	1808359 1808246	1808214 1808295	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	Homocysteine peroxisomal transport via proton symport			
1808847	R_MIPCS124_SC@MODELID_222668	1808287 1808070	1808293 1808246 1808185	1.0 0.01	0.01 1.0 1.0	REACTION	0.0	999999.0	mannose-inositiol phophorylceramide synthase (ceramide-1, 24C), yeast-specific	Sphingolipid Metabolism	1633767	
1808846	R_ALCD2m@MODELID_222668	1807784 1807790	1808218 1807302 1808172	1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	alcohol dehydrogenase (ethanol), mitochondrial	Glycerolipid Metabolism	1668376 1677035 1719646 1619037 1620691 1619046 1620710	
1808845	R_MTHFD2@MODELID_222668	1808032 1807781	1808161 1807987 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	methylenetetrahydrofolate dehydrogenase (NAD)	Folate Metabolism	1651616 1626802 1628131 1683636 1632839 1628135	
1808844	R_SFGTH@MODELID_222668	1808228 1807237	1807591 1808187 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	S-Formylglutathione hydralase	Methane Metabolism	1619305 1655823 1627264 1681334 1724053	
1808835	R_MTHFCm@MODELID_222668	1807982 1807201	1807301	1.0 1.0	1.0	REACTION	-999999.0	999999.0	methenyltetrahydrifikate cyclohydrolase, mitochondrial	Folate Metabolism	1628888 1626767 1624064 1633141 1675079 1659287	
1808834	R_FRDm@MODELID_222668	1808117 1807633	1807642 1808280	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	fumarate reductase	Oxidative Phosphorylation	1623384 1623593 1619738 1622733 1657902 1682560 1632994 1623589	
1808833	R_GCALDtm@MODELID_222668	1808035	1808041	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	glycoaldehyde mitochondrial transport			
1808832	R_ABTt@MODELID_222668	1807482	1807479	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	L-arabinitol transport via passive diffusion			
1808839	R_ABUTt2@MODELID_222668	1808250 1807594	1807608 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	_4-aminobutyrate transport in via proton symport			
1808838	R_XANt@MODELID_222668	1807366	1807357	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	xanthine reversible transport			
1808837	R_FAS140ACPm@MODELID_222668	1808218 1808048 1807467 1808302	1807201 1808294 1807907 1807997 1807247	3.0 2.0 1.0 1.0	1.0 1.0 2.0 1.0 1.0	REACTION	0.0	999999.0	fatty-acyl-ACP synthase (n-C14:0ACP), mitochondrial	Fatty Acid Biosynthesis	1693059 1626903	
1808836	R_ARGTRS@MODELID_222668	1807214 1807802 1808130	1808068 1807817 1807627	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Arginyl-tRNA synthetase	Arginine and Proline Metabolism	1702328 1744905 1626560 1626773 1638087	
1808891	R_OCDCAt@MODELID_222668	1807861	1807859	1.0	1.0	TRANSLOCATION	0.0	999999.0	Octadecanoate (n-C18:0) transport in via uniport			
1808890	R_RIBFLVtm@MODELID_222668	1807344	1807342	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	Riboflavin reversible mitochondrial transport			
1808889	R_URIDK2r@MODELID_222668	1807860 1807214	1807922 1807557	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	uridylate kinase (dUMP)	Nucleotide Salvage Metabolism	1643626 1681759 1629551 1629537 1721937 1628917	
1808888	R_BTSr@MODELID_222668	1807320 1807954	1807236 1808246	1.0 1.0	1.0 2.0	REACTION	-999999.0	999999.0	biotin synthase	Pantothenate and CoA Biosynthesis	1620667 1691758	
1808895	R_13GS@MODELID_222668	1808191	1807377 1807536 1808246	1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	_1,3-beta-glucan synthase	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)	1692471 1622822	
1808894	R_TYRTRS@MODELID_222668	1808334 1808105 1807214	1807341 1807817 1807627	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	tyrosyl-tRNA synthetase	Tyrosine, Tryptophan and Phenylalanine Metabolism	1625115 1693533 1622557 1738525 1660929	
1808893	R_FUM@MODELID_222668	1807237 1808110	1807905	1.0 1.0	1.0	REACTION	-999999.0	999999.0	fumarase	Oxidative Phosphorylation	1686477 1715247 1625757 1623522 1635798	
1808892	R_ABTA@MODELID_222668	1807608 1808259	1807610 1807815	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	_4-aminobutyrate transaminase	Glutamate, Glutamine and Glutathione Metabolism	1659449 1632331 1631245 1741136 1674788 1622726	
1808883	R_ACONT@MODELID_222668	1808320	1808128	1.0	1.0	REACTION	-999999.0	999999.0	aconitase	Citric Acid Cycle	1649835 1683407 1626255 1622465 1718929	
1808882	R_HMGCOASm@MODELID_222668	1808218 1808288 1807307	1807201 1808020 1807469	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	Hydroxymethylglutaryl CoA synthase, mitochondrial	Sterol Metabolism	1624312 1671513 1622776 1653594 1633376 1622771 1739413	
1808881	R_HBZOPT6@MODELID_222668	1807711 1808064	1808196 1807817	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	Hydroxybenzoate octaprenyltransferase	Quinone Biosynthesis	1633682 1627154	
1808880	R_FA141ACPH@MODELID_222668	1808097 1807237	1808170 1807998 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	fatty-acyl-ACP hydrolase	Fatty Acid Biosynthesis	1619295 1633926	
1808887	R_DCYTt2@MODELID_222668	1807369 1808250	1807373 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	deoxycytidine transport in via proton symport			
1808886	R_NMNATm@MODELID_222668	1808218 1808055 1807222	1807816 1807784	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	nicotinamide-nucleotide adenylyltransferase, mitochondrial	NAD Biosythesis	1671224 1622377 1647901 1623821 1622401 1622374 1715797	
1808885	R_AMID@MODELID_222668	1808063 1807237	1808019 1807968	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	amidase	Arginine and Proline Metabolism	1709547 1664943 1748451 1631878	
1808884	R_MCOATAm@MODELID_222668	1808200 1807997	1807307 1808302	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	Malonyl-CoA-ACP transacylase, mitochondrial	Fatty Acid Biosynthesis	1713562 1659917 1630686 1631459 1698391	
1808875	R_GLUK@MODELID_222668	1807214 1807759	1807557 1808015 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Glucokinase	Glycolysis and Gluconeogenesis	1684489 1734331 1691835 1714620 1733260 1629982 1676430 1645425 1621283 1681874 1657844 1659735	
1808874	R_NTRLASE3@MODELID_222668	1808262 1807237	1807610 1807968	1.0 2.0	1.0 1.0	REACTION	0.0	999999.0	nitrilase	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)	1655720 1624301 1672871	
1808873	R_INSK@MODELID_222668	1807904 1807214	1807557 1808282 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	insosine kinase	Nucleotide Salvage Metabolism	1626408 1634528 1731699 1684837 1629943	
1808872	R_DHAD2m@MODELID_222668	1807723	1807201 1808108	1.0	1.0 1.0	REACTION	0.0	999999.0	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate), mitochondrial	Valine, Leucine and Isoleucine Metabolism	1732874 1710120 1646589 1619055 1631959	
1808879	R_PRMICIi@MODELID_222668	1807637	1807851	1.0	1.0	REACTION	0.0	999999.0	_1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase (irreversible)	Histidine Metabolism	1625322 1631482 1718684 1662226 1702614	
1808878	R_GLUN@MODELID_222668	1807979 1807237	1807610 1807968	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	glutaminase	Glutamate, Glutamine and Glutathione Metabolism	1645641 1671803 1625444 1626357 1715924 1629991	
1808877	R_NTRLASE2@MODELID_222668	1808051 1807237	1807850 1807968	1.0 2.0	1.0 1.0	REACTION	0.0	999999.0	nitrilase	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)	1691581 1624353	
1808876	R_ILETA@MODELID_222668	1808259 1807884	1807610 1808100	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	isoleucine transaminase	Valine, Leucine and Isoleucine Metabolism	1683033 1621513 1641035 1626811 1714336	
1808867	R_HMGCOAS@MODELID_222668	1808284 1807300 1808246	1807475 1807237 1808005	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	Hydroxymethylglutaryl CoA synthase	Sterol Metabolism	1622776 1671513 1624312 1653594 1633376 1622771 1739413	
1808866	R_FMETTRSm@MODELID_222668	1808078 1807301	1808144 1808218 1807868	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Methionyl-tRNA formyltransferase, mitochondrial	Folate Metabolism	1701084 1625085 1648929 1624451	
1808865	R_EX_ala_L_LPAREN_e_RPAREN_@MODELID_222668	1807819	1807852	1.0	1.0	DRAIN	0.0	999999.0	L-Alanine exchange			
1808864	R_FA161ACPtm@MODELID_222668	1808313	1808329	1.0	1.0	TRANSLOCATION	0.0	999999.0	fatty-acyl-ACP mitochondrial transport			
1808871	R_DURIt2@MODELID_222668	1808250 1807489	1807505 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	deoxyuridine transport in via proton symport			
1808870	R_AKGDam@MODELID_222668	1807541 1808218 1808273	1808119 1807247	1.0 1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	oxoglutarate dehydrogenase (lipoamide)	Citric Acid Cycle	1626988 1659043 1621059 1674308	
1808869	R_MIP2CS124_SC@MODELID_222668	1808293 1807640	1807980 1807933	0.01 0.01	0.01 0.01	REACTION	0.0	999999.0	mannose-(inositol-P)2-ceramide synthase (ceramide-1, 24C), yeast-specific	Sphingolipid Metabolism	1629909	
1808868	R_HMGCOAR@MODELID_222668	1807300 1807898 1808208	1808284 1807967 1808246	1.0 2.0 1.0	1.0 2.0 2.0	REACTION	-999999.0	999999.0	Hydroxymethylglutaryl CoA reductase	Sterol Metabolism	1622713 1622717 1682175 1643694 1624255 1622740 1716804	
1808923	R_DESAT18@MODELID_222668	1807254 1808027 1807967 1808246	1807237 1807589 1807898	1.0 1.0 1.0 1.0	2.0 1.0 1.0	REACTION	0.0	999999.0	stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA)	Fatty Acid Biosynthesis	1622022	
1808922	R_EX_gam6p_LPAREN_e_RPAREN_@MODELID_222668	1807602	1807635	1.0	1.0	DRAIN	0.0	999999.0	D-Glucosamine 6-phosphate exchange			
1808921	R_RBFK@MODELID_222668	1807214 1807344	1807557 1807382 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	riboflavin kinase	Riboflavin Metabolism	1680716 1655967 1626142 1620783 1722967	
1808920	R_DESAT16@MODELID_222668	1808027 1807967 1807763 1808246	1807237 1807846 1807898	1.0 1.0 1.0 1.0	2.0 1.0 1.0	REACTION	0.0	999999.0	Palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA)	Fatty Acid Biosynthesis	1622027	
1808927	R_TMPPP@MODELID_222668	1807221 1807463 1808246	1808349 1807817	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	thiamine-phosphate diphosphorylase	Thiamine Metabolism	1707663 1735548 1664387 1628950	
1808926	R_E4HGLUtm@MODELID_222668	1807924	1807941	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	L-erythro-4-hydroxyglutamate mitochondrial transport via diffusion			
1808925	R_FA141COAabcp@MODELID_222668	1807199 1807449 1807186	1807275 1808214 1807533 1807303	1.0 1.0 1.0	1.0 1.0 1.0 1.0	TRANSLOCATION	0.0	999999.0	fatty acid peroxisomal transport via ABC system			
1808924	R_G3PD1ir@MODELID_222668	1808318 1808161 1808246	1808088 1807781	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	glycerol-3-phosphate dehydrogenase (NAD)	Glycerolipid Metabolism	1667705 1629529 1748969 1734851 1749011 1625537 1687602 1667493 1629604 1633207	
1808915	R_FA181ACPtm@MODELID_222668	1807433	1807378	1.0	1.0	TRANSLOCATION	0.0	999999.0	fatty-acyl-ACP mitochondrial transport			
1808914	R_GHMT2r@MODELID_222668	1807873 1807966	1808032 1808018 1807237	1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	glycine hydroxymethyltransferase, reversible	Glycine, Serine, Lysine and Threonine Metabolism	1623017 1622605 1688124 1630192 1665734	
1808913	R_G16MTg@MODELID_222668	1808315 1808286	1808195 1807783 1808252	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Glycolipid 1,6-alpha-D-mannosyltransferase, Golgi apparatus	Glycoprotein Metabolism	1630506	
1808912	R_DHAD1m@MODELID_222668	1807212	1807201 1807751	1.0	1.0 1.0	REACTION	0.0	999999.0	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate), mitochondrial	Valine, Leucine and Isoleucine Metabolism	1631961 1685757 1665135 1619007 1651671 1742453	
1808919	R_DESAT14@MODELID_222668	1808027 1807967 1807272 1808246	1807237 1807449 1807898	1.0 1.0 1.0 1.0	2.0 1.0 1.0	REACTION	0.0	999999.0	Myristicoyl-CoA desaturase (n-C14:0CoA -> n-C14:1CoA)	Fatty Acid Biosynthesis	1622029	
1808918	R_CERS2_APOS_26@MODELID_222668	1808027 1807592 1807967 1808246	1807237 1807898 1808171	1.0 1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Ceramide-2' synthase (26C)	Sphingolipid Metabolism	1621522	
