Id	Entry	Left	Right	LeftStoich	RightStoich	Name
4144903	r0361	4136567 4138392	4136538 4138395 4137584	-1.0 -1.0	1.0 1.0 1.0	Glycolysis / Glyconeogenesis EC:2.7.1.1
4144904	r1692	4134800 4139219 4138666	4139219 4134800 4138666	-1.0 -1.0 -1.0	1.0 1.0 1.0	Y+LAT2 Utilized transport
4144905	r0364	4137323 4136567	4136538 4137584 4137325	-1.0 -1.0	1.0 1.0 1.0	Glycolysis / Glyconeogenesis EC:2.7.1.1
4144906	r1695	4134800 4138666 4138179	4138666 4138179 4134800	-1.0 -1.0 -1.0	1.0 1.0 1.0	Y+LAT2 Utilized transport
4144907	r0363	4137323 4137967	4137584 4137325 4137909	-1.0 -1.0	1.0 1.0 1.0	Glycolysis / Glyconeogenesis EC:2.7.1.1
4144908	DASYN161	4136512 4138850 4137584	4135288 4139297	-1.0 -1.0 -1.0	1.0 1.0	CDP-diacylglycerol synthetase (n-C16:1)
4144910	LPS2_18_0_18_0	4136547 4137590	4138768 4138368 4137584	-1.0 -1.0	1.0 1.0 1.0	LPS2 18 0 18 0
4144913	DASYN160	4137584 4136512 4138846	4135289 4139297	-1.0 -1.0 -1.0	1.0 1.0	CDP-diacylglycerol synthetase (n-C16:0)
4144915	HSD17B7r	4138675 4137584 4136994	4138674 4136990	-1.0 -1.0 -1.0	1.0 1.0	HSD17B7r
4144937	EX_adn_e	4134728		-1.0		Adenosine exchange
4144939	r0360	4138392 4137967	4137909 4138395 4137584	-1.0 -1.0	1.0 1.0 1.0	Glycolysis / Glyconeogenesis EC:2.7.1.1
4144940	r1691	4134800 4139994 4138666	4134800 4138666 4139994	-1.0 -1.0 -1.0	1.0 1.0 1.0	Y+LAT2 Utilized transport
4144941	r1690	4138666 4134800 4138453	4134800 4138453 4138666	-1.0 -1.0 -1.0	1.0 1.0 1.0	Y+LAT2 Utilized transport
4144942	LPS2_18_0_18_2	4137590 4136549	4138368 4138243 4137584	-1.0 -1.0	1.0 1.0 1.0	LPS2 18 0 18 2
4144945	LPS2_18_0_18_1	4137590 4136548	4138777 4138368 4137584	-1.0 -1.0	1.0 1.0 1.0	LPS2 18 0 18 1
4144948	MALt3pp	4138378 4137584	4138378 4137584	-1.0 -1.0	1.0 1.0	L-malate transport out via proton antiport (periplasm)
4144951	EX_3hpp_e	4134331		-1.0		3-Hydroxypropanoate exchange
4144954	NO3R2bpp	4138597 4138727	4138600 4138726 4137590	-1.0 -1.0	1.0 1.0 1.0	Nitrate reductase (Menaquinol-8) (periplasm)
4144956	MNCYT	4138564 4138814	4138813 4138563	-1.0 -2.0	2.0 1.0	Mn(IV) Reductase
4144959	ADMDC	4134843 4137584	4136377 4134844	-1.0 -1.0	1.0 1.0	Adenosylmethionine decarboxylase
4144983	PGPP120	4137590 4139180	4139146 4139255	-1.0 -1.0	1.0 1.0	Phosphatidylglycerol phosphate phosphatase (n-C14:0)
4144986	CYTBD2pp	4137584 4138749 4138597	4137584 4138600 4137590	-2.0 -0.5 -1.0	2.0 1.0 1.0	Cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm)
4144989	GLNTHRNaEx	4139915 4137413 4138666	4138666 4137413 4139915	-1.0 -1.0 -1.0	1.0 1.0 1.0	GLNTHRNaEx
4144992	EX_csn_e	4136502		-1.0		Cytosine exchange
4144995	RE3519C	4135071 4137590	4135070	-1.0 -1.0	1.0	RE3519
4144997	5MTHFtm	4134545	4134545	-1.0	1.0	5MTHFtm
4145013	r1668	4137787 4134925	4134925 4137787	-1.0 -1.0	1.0 1.0	Y+LAT2 Utilized transport
4145014	DPR	4137584 4138675 4134113	4139023 4138674	-1.0 -1.0 -1.0	1.0 1.0	2-dehydropantoate 2-reductase
4145015	r1669	4134925 4136324	4134925 4136324	-1.0 -1.0	1.0 1.0	Y+LAT2 Utilized transport
4145016	r1664	4138289 4138828	4138828 4138289	-1.0 -1.0	1.0 1.0	Y+LAT2 Utilized transport
4145017	r1666	4138289 4136324	4136324 4138289	-1.0 -1.0	1.0 1.0	Y+LAT2 Utilized transport
4145018	It	4137889	4137889	-1.0	1.0	It
4145031	r1665	4138289 4137787	4137787 4138289	-1.0 -1.0	1.0 1.0	Y+LAT2 Utilized transport
4145032	r1660	4137812 4139915	4139915 4137812	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4145033	HSD17B3r	4134854 4138675 4137584	4138674 4139998	-1.0 -1.0 -1.0	1.0 1.0	HSD17B3r
4145056	r0331	4139924 4138673 4137584	4134499 4138672	-1.0 -1.0 -1.0	1.0 1.0	5,6-Dihydrothymine:NAD+ oxidoreductase Pyrimidine metabolism EC:1.3.1.1
4145058	r1662	4137812 4137918	4137812 4137918	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4145059	EX_andrstrnglc_e	4134856		-1.0		EX andrstrnglc e
4145062	r0330	4137584 4138673 4139924	4134499 4138672	-1.0 -1.0 -1.0	1.0 1.0	5,6-Dihydrothymine:NAD+ oxidoreductase Pyrimidine metabolism EC:1.3.1.1
4145063	r1661	4139915 4137918	4139915 4137918	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4145064	RE3519R	4137590 4135071	4135070	-1.0 -1.0	1.0	RE3519
4145065	EX_murein4px4p_e	4138618		-1.0		Two disacharide linked murein units, tetrapeptide corsslinked tetrapeptide (A2pm->D-ala) (middle of chain) exchange
4145068	PTE12x	4140003 4137590	4140002 4136379 4137584	-1.0 -1.0	1.0 1.0 1.0	Peroxisomal acyl CoA thioesterase
4145071	TAURtex	4139844	4139844	-1.0	1.0	Taurine transport via diffusion (extracellular to periplasm)
4145074	GGT5r	4138175 4137590	4137432 4138176	-1.0 -1.0	1.0 1.0	GGT5r
4145081	RE3519X	4137590 4135071	4135070	-1.0 -1.0	1.0	RE3519
4145082	PI4P3K_16_0_16_0	4138974 4134977	4137584 4138932 4134734	-1.0 -1.0	1.0 1.0 1.0	PI4P3K 16 0 16 0
4145085	RE3518C	4135071 4138749 4138675 4137584	4137590 4136130 4138674	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	RE3518
4145087	GLACO	4137390 4137590 4138672	4138673 4137406 4137584	-1.0 -2.0 -1.0	1.0 1.0 3.0	GLACO
4145094	r1679	4136524 4137441 4138666	4138666 4137441 4136524	-1.0 -1.0 -1.0	1.0 1.0 1.0	Y+LAT2 Utilized transport
4145095	r1678	4137441 4138666 4140022	4138666 4140022 4137441	-1.0 -1.0 -1.0	1.0 1.0 1.0	Y+LAT2 Utilized transport
4145096	EX_udcpp_e	4140115		-1.0		Undecaprenyl phosphate exchange
4145099	HSD17B4x	4137584 4138749 4138675 4136300	4136301 4137590 4138674	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	HSD17B4x
4145102	r1675	4137441 4138453 4138666	4138666 4138453 4137441	-1.0 -1.0 -1.0	1.0 1.0 1.0	Y+LAT2 Utilized transport
4145103	r1674	4138666 4139654 4137441	4137441 4138666 4139654	-1.0 -1.0 -1.0	1.0 1.0 1.0	Y+LAT2 Utilized transport
4145104	r1677	4139219 4138666 4137441	4137441 4139219 4138666	-1.0 -1.0 -1.0	1.0 1.0 1.0	Y+LAT2 Utilized transport
4145105	r1676	4138666 4139994 4137441	4138666 4137441 4139994	-1.0 -1.0 -1.0	1.0 1.0 1.0	Y+LAT2 Utilized transport
4145106	LPPGS	4134203 4137584 4137566	4138267 4139297	-1.0 -1.0 -1.0	1.0 1.0	LPPGS
4145112	r0340	4137455 4134977	4134734 4134397 4137584	-1.0 -1.0	1.0 1.0 1.0	ATP:(R)-glycerate 3-phosphotransferase Glycine, serine and threonine metabolism EC:2.7.1.31
4145114	r1671	4136324 4137787	4137787 4136324	-1.0 -1.0	1.0 1.0	Y+LAT2 Utilized transport
4145115	r1670	4138828 4137787	4137787 4138828	-1.0 -1.0	1.0 1.0	Y+LAT2 Utilized transport
4145116	GUACYC	4137566	4139297 4134227	-1.0	1.0 1.0	Guanylate cyclase
4145149	r1673	4138666 4137413 4137441	4137441 4138666 4137413	-1.0 -1.0 -1.0	1.0 1.0 1.0	Y+LAT2 Utilized transport
4145150	r1672	4138666 4134800 4137441	4134800 4137441 4138666	-1.0 -1.0 -1.0	1.0 1.0 1.0	Y+LAT2 Utilized transport
4145151	PGPP141	4139182 4137590	4139148 4139255	-1.0 -1.0	1.0 1.0	Phosphatidylglycerol phosphate phosphatase (n-C14:1)
4145154	PGPP140	4139181 4137590	4139147 4139255	-1.0 -1.0	1.0 1.0	Phosphatidylglycerol phosphate phosphatase (n-C14:0)
4145155	DASYN141	4136512 4138845 4137584	4139297 4135300	-1.0 -1.0 -1.0	1.0 1.0	CDP-diacylglycerol synthetase (n-C14:1)
4145157	RE3518R	4135071 4137584 4138749 4138675	4138674 4137590 4136130	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	RE3518
4145158	DASYN140	4138844 4136512 4137584	4135301 4139297	-1.0 -1.0 -1.0	1.0 1.0	CDP-diacylglycerol synthetase (n-C14:0)
4145160	LACZe	4137590 4138167	4137397 4137259	-1.0 -1.0	1.0 1.0	LACZe
4145162	BDMT	4136829 4137358	4136831 4137584 4137354	-1.0 -1.0	1.0 1.0 1.0	Chitobiosyldiphosphodolichol beta-mannosyltransferase
4145165	NADH18pp	4134117 4137584 4138673	4134118 4137584 4138672	-1.0 -4.0 -1.0	1.0 3.0 1.0	NADH dehydrogenase (demethylmenaquinone-8 & 3 protons) (periplasm)
4145167	HISTP	4137788 4137590	4137790 4139255	-1.0 -1.0	1.0 1.0	Histidinol-phosphatase
4145169	HISTD	4138672 4137790 4137590	4138673 4137584 4137787	-2.0 -1.0 -1.0	2.0 3.0 1.0	Histidinol dehydrogenase
4145177	LEUTAm	4138179 4134791	4137432 4134476	-1.0 -1.0	1.0 1.0	Leucine transaminase  mitochondrial
4143936	FAS141ACPm	4138372 4137584 4136590 4138749 4138675	4138674 4137590 4136377 4139858 4134705	-1.0 -4.0 -1.0 -1.0 -3.0	3.0 3.0 1.0 1.0 1.0	Fatty acyl ACP synthase  n C141ACP   mitochondrial
4143939	r1617	4139994 4137918	4137918 4139994	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4143940	CYOR_q8_m	4137099 4139463 4137584	4137127 4137584 4139462	-2.0 -1.0 -2.0	2.0 4.0 1.0	Ubiquinol-cytochrome c oxidoreductase Complex III
4143943	r1616	4139994 4137812	4139994 4137812	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4143944	DB4PS	4139560	4136568 4137584 4137132	-1.0	1.0 1.0 1.0	3,4-Dihydroxy-2-butanone-4-phosphate synthase
4143951	PGLYCPh	4134201 4137590	4139255 4137452	-1.0 -1.0	1.0 1.0	Phosphoglycolate phosphatase, chloroplast
4143953	r1613	4139994 4134951	4139994 4134951	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4143954	r1612	4139994 4139347	4139347 4139994	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4143955	r1615	4139915 4139994	4139915 4139994	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4143956	PRFGCLh	4137137 4134977	4137584 4134734 4139255 4134770	-1.0 -1.0	1.0 1.0 1.0 1.0	Phosphoribosylformylglycinamidine cyclo-ligase, chloroplast
4143965	r1614	4139994 4140171	4140171 4139994	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4143966	r1611	4139994 4138179	4138179 4139994	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4143967	r1610	4139994 4136524	4136524 4139994	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4143968	AO	4138749 4137590 4137789	4137584 4138706 4137921 4137591	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Amine oxidase
4143971	DMPPS_syn	4138675 4137584 4137588	4137590 4136807 4138674	-1.0 -1.0 -1.0	1.0 1.0 1.0	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp)
4143979	PI45P3Kn	4138954 4134977	4137584 4138913 4134734	-1.0 -1.0	1.0 1.0 1.0	PI45P3Kn
4143982	EX_ala_L_asp__L_e	4134802		-1.0		Ala L asp L exchange
4143984	DAGAH16018111Z	4133936 4137590	4138359 4137584 4138777	-1.0 -1.0	1.0 1.0 1.0	1,2-diacyl-sn-glycerol acylhydrolase (16:0/18:1(11Z))
4143986	ACACT8p	4134380 4136379	4134609 4139274	-1.0 -1.0	1.0 1.0	Acetyl CoA acyltransferase  hexadecanoyl CoA   peroxisomal
4143993	ACACT8r	4136379 4134380	4134609 4139274	-1.0 -1.0	1.0 1.0	Acetyl-CoA acyltransferase (hexadecanoyl-CoA), (r)
4143995	EX_Tyr_ggn_e	4140021		-1.0		EX Tyr  ggn e
4143998	r1609	4139994 4140022	4140022 4139994	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4143999	SCYSSL	4137564 4139635	4139690 4137584 4137562 4136524	-2.0 -1.0	1.0 1.0 1.0 1.0	S-sulfo-L-cysteine sulfite lyase 
4144002	GLYLEUPEPT1tc	4137584 4137466	4137466 4137584	-1.0 -1.0	1.0 1.0	Transport of Glycylleucine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells
4144004	EX_3mlda_e	4134353		-1.0		EX 3mlda e
4144007	PPAP_16_0_18_0	4137590 4138893	4139255 4136543	-1.0 -1.0	1.0 1.0	PPAP 16 0 18 0
4144010	PPAP_16_0_18_1	4138894 4137590	4139255 4136544	-1.0 -1.0	1.0 1.0	PPAP 16 0 18 1
4144013	RE3511C	4134843 4135067	4139032 4134765	-1.0 -1.0	1.0 1.0	RE3511
4144015	PI3PP_cho	4138949 4137590	4139255 4138993	-1.0 -1.0	1.0 1.0	Phosphatidylinositol-3-phosphate 3-phosphatase
4144017	PPAP_16_0_18_2	4138895 4137590	4136545 4139255	-1.0 -1.0	1.0 1.0	PPAP 16 0 18 2
4144020	DHR	4135227	4136753 4137590 4137584	-1.0	1.0 1.0 1.0	Dihydroorotase
4144046	NH4tpp	4138706	4138706	-1.0	1.0	Ammonia reversible transport (periplasm)
4144049	NAt3pp	4138666 4137584	4137584 4138666	-1.0 -1.0	1.0 1.0	Sodium transport out via proton antiport (cytoplasm to periplasm)
4144104	ACACT7p	4136379 4134377	4134609 4139856	-1.0 -1.0	1.0 1.0	Acetyl CoA acyltransferase  tetradecanoyl CoA   peroxisomal
4144124	ACACT7r	4134609 4139856	4136379 4134377	-1.0 -1.0	1.0 1.0	Acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)
4144126	MAGAH1819Z	4137590 4138362	4138775 4137446 4137584	-1.0 -1.0	1.0 1.0 1.0	1-acylglycerol acylhydrolase (18:1(9Z))
4144128	RE2445E	4137590 4136011	4136014 4136017	-1.0 -1.0	1.0 1.0	RE2445
4144130	RE3511R	4135067 4134843	4134765 4139032	-1.0 -1.0	1.0 1.0	RE3511
4144131	ACACT7m	4134609 4139856	4134377 4136379	-1.0 -1.0	1.0 1.0	Acetyl-CoA C-acyltransferase (C16:0)
4144133	RE2445C	4136011 4137590	4136017 4136014	-1.0 -1.0	1.0 1.0	RE2445
4144134	RE3511M	4134843 4135067	4139032 4134765	-1.0 -1.0	1.0 1.0	RE3511
4144135	FUCASEly	4139565 4137590	4137209 4139567	-1.0 -1.0	1.0 1.0	FUCASEly
4144137	PRASCSi	4134506 4134977 4134958	4139255 4137584 4134064 4134734	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Phosphoribosylaminoimidazolesuccinocarboxamide synthase
4144146	CYTDt2pp	4136530 4137584	4137584 4136530	-1.0 -1.0	1.0 1.0	Cytidine transport in via proton symport (periplasm)
4144149	2HP6MPMOm	4134144 4138749	4137590 4134143	-1.0 -1.0	1.0 1.0	2 Hexaprenyl 6 methoxyphenol monooxygenase  mitochondrial
4144152	CK	4136435 4134977	4139058 4134734	-1.0 -1.0	1.0 1.0	CK
4144154	FRUpts2	4137144 4139128	4139456 4137025	-1.0 -1.0	1.0 1.0	Fructose transport via PEP:Pyr PTS (f6p generating)
4144156	G1PP	4137224 4137590	4137397 4139255	-1.0 -1.0	1.0 1.0	Glucose-1-phosphatase
4144161	CLt3_2pp	4137584 4136326	4136326 4137584	-1.0 -2.0	2.0 1.0	Chloride transport out via proton antiport (2:1) (periplasm)
4144164	FACOALPREPH	4134977 4136379 4139327	4139297 4139329 4134846	-1.0 -1.0 -1.0	1.0 1.0 1.0	FACOALPREPH
4144167	ASNCYSNaEx	4138666 4134951 4136524	4138666 4136524 4134951	-1.0 -1.0 -1.0	1.0 1.0 1.0	ASNCYSNaEx
4144170	HSPGt	4137862	4137862	-1.0	1.0	HSPGt
4144173	CS	4137590 4134609 4138754	4137584 4136379 4136315	-1.0 -1.0 -1.0	1.0 1.0 1.0	Citrate synthase
4144174	ACACT6r	4136592 4134609	4136379 4134393	-1.0 -1.0	1.0 1.0	Acetyl-CoA C-acyltransferase (dodecanoyl-CoA) (r)
4144193	CDIPTr_18_2_18_2	4135282 4137935	4136349 4139010 4137584	-1.0 -1.0	1.0 1.0 1.0	CDIPTr 18 2 18 2
4144196	CDIPTr_18_2_18_1	4135281 4137935	4139009 4136349 4137584	-1.0 -1.0	1.0 1.0 1.0	Phosphatidylinositol synthase (Homo sapiens, C18:2,C18:1)
4144199	DCYTD	4137590 4137584 4136586	4138706 4136914	-1.0 -1.0 -1.0	1.0 1.0	Deoxycytidine deaminase
4144202	DOLP_Uter	4136872	4136872	-0.1	0.1	DOLP Uter
4144205	ACACT6p	4134393 4136379	4136592 4134609	-1.0 -1.0	1.0 1.0	Acetyl CoA C acetyltransferase  dodecanoyl   peroxisomal
4144207	LAAF	4137590 4138161	4134909	-3.0 -1.0	3.0	Alpha N arabinofuranosidase
4144209	ORETNF	4139523 4138749	4138827	-2.0 -1.0	2.0	ORETNF
4144212	ACACT6m	4134609 4136592	4136379 4134393	-1.0 -1.0	1.0 1.0	Acetyl-CoA C-acyltransferase (C14:0)
4144214	R1PK	4134977 4139472	4134734 4137584 4139468	-1.0 -1.0	1.0 1.0 1.0	Ribose 1-phosphokinase
4144220	r0319	4139281 4137584 4134977	4137650 4139297	-1.0 -1.0 -1.0	1.0 1.0	Propanoate:CoA ligase (AMP-forming) Propanoate metabolism EC:6.2.1.1 EC:6.2.1.17
4144222	r0318	4139281 4137584 4134977	4137650 4139297	-1.0 -1.0 -1.0	1.0 1.0	Propanoate:CoA ligase (AMP-forming) Propanoate metabolism EC:6.2.1.1 EC:6.2.1.17
4144223	r1649	4139347 4140171	4140171 4139347	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4144224	RE2318R	4137564 4135834	4135825	-1.0 -1.0	1.0	RE2318
4144226	r1646	4138179 4137812	4138179 4137812	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4144227	r1645	4139915 4138179	4139915 4138179	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4144228	r0317	4136315	4137590 4137612	-1.0	1.0 1.0	Citrate hydro-lyase Citrate cycle (TCA cycle) / Glyoxylate and dicarboxylate metabolism EC:4.2.1.4
4144230	r1648	4134951 4139347	4134951 4139347	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4144231	RE2318M	4135834 4137564	4135825	-1.0 -1.0	1.0	RE2318
4144232	UGT1A10r	4140124 4135005 4137584	4140117 4135004	-1.0 -1.0 -2.0	1.0 1.0	UGT1A10r
4144245	r0311	4137745 4134977 4136379	4139297 4134846 4139274	-1.0 -1.0 -1.0	1.0 1.0 1.0	Palmitate:CoA ligase (AMP-forming) Fatty acid metabolism EC:6.2.1.3
4144247	r1642	4139347 4138179	4138179 4139347	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4144248	RE2318X	4135834 4137564	4135825	-1.0 -1.0	1.0	RE2318
4144249	STS3r	4136309 4137590	4137584 4139691 4136308	-1.0 -1.0	1.0 1.0 1.0	STS3r
4144251	r1641	4136524 4137918	4137918 4136524	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4144252	r1643	4138179 4134951	4134951 4138179	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4144253	r1640	4137812 4136524	4136524 4137812	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4144254	LACZ	4138167 4137590	4137259 4137397	-1.0 -1.0	1.0 1.0	B-galactosidase
4144260	LPS2e_cho	4136539 4137590	4139544 4137584 4138363	-1.0 -1.0	1.0 1.0 1.0	Lipase, extracellular
4144262	PC17M	4139318 4134843	4134765 4137584 4139319	-1.0 -1.0	1.0 3.0 1.0	PC17M
4144271	S6TASE8ly	4137590 4136489	4137584 4136490 4139691	-1.0 -1.0	1.0 1.0 1.0	S6TASE8ly
4144274	CDP4D6DGLCRx	4138673 4137584 4135254	4138672 4137590 4135253	-1.0 -1.0 -1.0	1.0 1.0 1.0	CDP 4 dehydro 6 deoxyglucose reductase 
4144277	MMSAD1_1	4136379 4138546 4138672	4139289 4138673 4136377	-1.0 -1.0 -1.0	1.0 1.0 1.0	Methylmalonate semialdehyde dehydrogenase
4144279	PMPK	4134977 4134420	4134734 4134157	-1.0 -1.0	1.0 1.0	Phosphomethylpyrimidine kinase
4144286	RE2318C	4135834 4137564	4135825	-1.0 -1.0	1.0	RE2318
4144287	DKI	4134519	4134411	-1.0	1.0	5 Dehydro 4 deoxy D glucuronate ketol isomerase
4144289	RE2319R	4135838 4137564	4135822	-1.0 -1.0	1.0	RE2319
4144291	CYEUOLS	4138675 4137584 4138749 4138436	4136519 4137590 4138674 4137132	-1.0 -2.0 -2.0 -1.0	1.0 2.0 1.0 1.0	Cycloeucalenol synthase
4144294	r1657	4139915 4140171	4139915 4140171	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4144295	RE2319M	4135838 4137564	4135822	-1.0 -1.0	1.0	RE2319
4144296	r1656	4134951 4137918	4134951 4137918	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4144297	r1659	4137918 4140171	4137918 4140171	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4144298	r1658	4137812 4140171	4140171 4137812	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4144299	NRPPHRtu	4138736	4138736	-1.0	1.0	NRPPHRtu
4144316	r1653	4134951 4140171	4134951 4140171	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4144317	r0321	4134602 4136379 4134977	4139297 4134591 4134846	-1.0 -1.0 -1.0	1.0 1.0 1.0	Acetoacetate:CoA ligase (AMP-forming) Butanoate metabolism EC:6.2.1.16
4144319	r1652	4139347 4137918	4137918 4139347	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
4145186	LO	4138749 4138150	4136377 4134596 4137590	-1.0 -1.0	1.0 1.0 1.0	LO
4145193	ENMAN1g	4137219 4137590	4138345 4137391	-1.0 -1.0	1.0 1.0	ENMAN1g
4145196	LEUTAi	4137432 4134476	4134791 4138179	-1.0 -1.0	1.0 1.0	Leucine transaminase (irreversible)
4145198	5MTHFt2	4138807 4134545	4134545 4138807	-1.0 -1.0	1.0 1.0	5MTHFt2
4145201	DDGLCNt2rpp	4137584 4134106	4137584 4134106	-1.0 -1.0	1.0 1.0	2-dehydro-3-deoxy-D-gluconate transport via proton symport, reversible (periplasm)
4145203	PI34P5K_18_1_18_2	4138942 4134977	4138924 4134734 4137584	-1.0 -1.0	1.0 1.0 1.0	PI34P5K 18 1 18 2
4145206	PI34P5K_18_1_18_1	4138941 4134977	4137584 4134734 4138923	-1.0 -1.0	1.0 1.0 1.0	PI34P5K 18 1 18 1
4145209	r0398	4136730 4137584 4138675	4139891 4138674	-1.0 -1.0 -1.0	1.0 1.0	NADPH:6,7-dihydropteridine oxidoreductase Folate biosynthesis EC:1.5.1.34
4145211	r0390	4137590 4137608	4137397	-1.0 -1.0	2.0	Isomaltose 6-alpha-D-glucanohydrolase Starch and sucrose metabolism EC:3.2.1.10
4145213	r0393	4137442 4137590 4138672	4138673 4137584 4137455	-1.0 -1.0 -1.0	1.0 2.0 1.0	D-Glyceraldehyde:NAD+ oxidoreductase Glycerolipid metabolism EC:1.2.1.3
4145215	GLDBRAN	4136919 4137590	4137463 4137397	-1.0 -1.0	1.0 1.0	GLDBRAN
4145218	GALGLUSIDEtg	4137308	4137308	-1.0	1.0	GALGLUSIDEtg
4145221	DRIBtex	4136886	4136886	-1.0	1.0	Deoxyribose transport via diffusion extracellular to periplasm 
4145224	GALGLUSIDEtl	4137308	4137308	-1.0	1.0	GALGLUSIDEtl
4145226	DMHPTCRNte	4136800	4136800	-1.0	1.0	DMHPTCRNte
4145229	ENMAN2g	4137590 4137226	4138345 4137392	-1.0 -1.0	1.0 1.0	ENMAN2g
4145232	MS	4138504 4137744 4137584	4137823 4138453	-1.0 -1.0 -1.0	1.0 1.0	5-methyltetrahydropteroyltriglutamate---homocysteine S-methyltransferase
4145239	ETHSabc	4134977 4137002 4137590	4139255 4137584 4137002 4134734	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Ethanesulfonate transport via ABC system
4145241	HSD17B2r	4137584 4134854 4138673	4138672 4139998	-1.0 -1.0 -1.0	1.0 1.0	HSD17B2r
4145248	CUtex	4136513	4136513	-1.0	1.0	Copper (Cu+1) transport via diffusion (extracellular to periplasm)
4145251	EX_lmn2_e	4138220		-1.0		Laminaribiose exchange
4145253	6TINS5MPOR	4137590 4138672 4134577	4138673 4134579 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0	6-thioinosine 5'-monophosphate:NAD oxidoreductase
4145256	DASYN120	4138843 4137584 4136512	4139297 4135287	-1.0 -1.0 -1.0	1.0 1.0	CDP-diacylglycerol synthetase (n-C12:0)
4145258	ACNPLYS	4137590 4134666 4139128	4134683 4139255	-1.0 -1.0 -1.0	1.0 1.0	N-Acetylneuraminate pyruvate-lyase
4145264	EX_xoltri25_e	4140207		-1.0		EX xoltri25 e
4145267	CLPNH120pp	4136327 4137590	4139146 4137584 4138843	-1.0 -1.0	1.0 1.0 1.0	Cardiolipin hydrolase (periplasm, n-C12:0)
4145270	MOGAT	4138366 4139556	4136379 4136541	-1.0 -1.0	1.0 1.0	MOGAT
4145273	DM_dgpi_prot_cho_r	4136682		-1.0		DM dgpi prot cho[r]
4145275	EX_cytd_e	4136530		-1.0		Cytidine exchange
4145278	FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg	4137173	4137173	-1.0	1.0	FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg
