ID	Entry	Name	Reference	Formula	Compartment ID	Compartment	Compartment (Integrated)	Model Metabolite ID	Model Metabolite Entry	Type	Bondary
1807966	M_ser_DASH_L_c@MODELID_222668	L-Serine		C3H7NO3	1807178	C_c@MODELID_222668	CYTOSOL	2580188	ser_DASH_L@MODELID_222668	SPECIE	
1807965	M_nh4_e@MODELID_222668	Ammonium		H4N	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580341	nh4@MODELID_222668	SPECIE	
1807964	M_ser_DASH_L_b@MODELID_222668	L-Serine		C3H7NO3	1807180	C_e@MODELID_222668	BOUNDARY	2580188	ser_DASH_L@MODELID_222668	SPECIE	
1807955	M_cyst_DASH_L_c@MODELID_222668	L-Cystathionine		C7H14N2O4S	1807178	C_c@MODELID_222668	CYTOSOL	2580679	cyst_DASH_L@MODELID_222668	SPECIE	
1807954	M_dtbt_c@MODELID_222668	Dethiobiotin		C10H17N2O3	1807178	C_c@MODELID_222668	CYTOSOL	2580171	dtbt@MODELID_222668	SPECIE	
1807953	M_mnl1p_c@MODELID_222668	D-Mannitol 1-phosphate		C6H13O9P	1807178	C_c@MODELID_222668	CYTOSOL	2580159	mnl1p@MODELID_222668	SPECIE	
1807952	M_chitin_c@MODELID_222668	Chitin (monomer)		C8H13NO5	1807178	C_c@MODELID_222668	CYTOSOL	2580647	chitin@MODELID_222668	SPECIE	
1807959	M_met_DASH_L_m@MODELID_222668	L-Methionine		C5H11NO2S	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580565	met_DASH_L@MODELID_222668	SPECIE	
1807958	M_fe2_m@MODELID_222668	Fe2+		Fe	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580598	fe2@MODELID_222668	SPECIE	
1807957	M_mip2c326_SC_c@MODELID_222668	mannose-(inositol-P)2-ceramide, ceramide-3 (26C), yeast-specific		C6200H11900N100O2600P200	1807178	C_c@MODELID_222668	CYTOSOL	2580626	mip2c326_SC@MODELID_222668	SPECIE	
1807956	M_db4p_c@MODELID_222668	_3,4-dihydroxy-2-butanone 4-phosphate		C4H7O6P	1807178	C_c@MODELID_222668	CYTOSOL	2580632	db4p@MODELID_222668	SPECIE	
1807947	M_1p3h5c_m@MODELID_222668	L-1-Pyrroline-3-hydroxy-5-carboxylate		C5H6NO3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580539	1p3h5c@MODELID_222668	SPECIE	
1807946	M_4abutn_c@MODELID_222668	_4-Aminobutanal		C4H10NO	1807178	C_c@MODELID_222668	CYTOSOL	2580119	4abutn@MODELID_222668	SPECIE	
1807945	M_trnathr_c@MODELID_222668	tRNA(Thr)		R	1807178	C_c@MODELID_222668	CYTOSOL	2580584	trnathr@MODELID_222668	SPECIE	
1807944	M_acg5sa_m@MODELID_222668	N-Acetyl-L-glutamate 5-semialdehyde		C7H10NO4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580338	acg5sa@MODELID_222668	SPECIE	
1807951	M_Dara14lac_c@MODELID_222668	D-Arabinono-1,4-lactone		C5H8O5	1807178	C_c@MODELID_222668	CYTOSOL	2580236	Dara14lac@MODELID_222668	SPECIE	
1807950	M_4abutn_m@MODELID_222668	_4-Aminobutanal		C4H10NO	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580119	4abutn@MODELID_222668	SPECIE	
1807949	M_acACP_m@MODELID_222668	Acetyl-ACP		C13H23N2O8PRS	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580133	acACP@MODELID_222668	SPECIE	
1807948	M_fald_c@MODELID_222668	Formaldehyde		CH2O	1807178	C_c@MODELID_222668	CYTOSOL	2580603	fald@MODELID_222668	SPECIE	
1807939	M_arg_DASH_L_e@MODELID_222668	L-Arginine		C6H15N4O2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580686	arg_DASH_L@MODELID_222668	SPECIE	
1807938	M_s7p_c@MODELID_222668	Sedoheptulose 7-phosphate		C7H13O10P	1807178	C_c@MODELID_222668	CYTOSOL	2580520	s7p@MODELID_222668	SPECIE	
1807937	M_mipc324_SC_c@MODELID_222668	mannose-inositol phosphorylceramide, ceramide-3 (24C), yeast-specific		C5400H10500N100O1800P100	1807178	C_c@MODELID_222668	CYTOSOL	2580499	mipc324_SC@MODELID_222668	SPECIE	
1807936	M_arg_DASH_L_m@MODELID_222668	L-Arginine		C6H15N4O2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580686	arg_DASH_L@MODELID_222668	SPECIE	
1807943	M_ipc224_SC_c@MODELID_222668	Inositol phosphorylceramide, ceramide-2 (24C), yeast-specific		C4800H9500N100O1200P100	1807178	C_c@MODELID_222668	CYTOSOL	2580092	ipc224_SC@MODELID_222668	SPECIE	
1807942	M_ncam_m@MODELID_222668	Nicotinamide		C6H6N2O	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580139	ncam@MODELID_222668	SPECIE	
1807941	M_e4hglu_m@MODELID_222668	L-erythro-4-Hydroxyglutamate		C5H8NO5	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580176	e4hglu@MODELID_222668	SPECIE	
1807940	M_eig3p_c@MODELID_222668	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate		C6H9N2O6P	1807178	C_c@MODELID_222668	CYTOSOL	2580677	eig3p@MODELID_222668	SPECIE	
1807995	M_2ohph_5_n@MODELID_222668	_2-Octaprenyl-6-hydroxyphenol (5 repeating units)		C36H54O2	1807177	C_n@MODELID_222668	NUCLEUS	2580689	2ohph_5@MODELID_222668	SPECIE	
1807994	M_arab_DASH_L_b@MODELID_222668	L-Arabinose		C5H10O5	1807180	C_e@MODELID_222668	BOUNDARY	2580229	arab_DASH_L@MODELID_222668	SPECIE	
1807993	M_met_DASH_L_b@MODELID_222668	L-Methionine		C5H11NO2S	1807180	C_e@MODELID_222668	BOUNDARY	2580565	met_DASH_L@MODELID_222668	SPECIE	
1807992	M_o2_x@MODELID_222668	O2		O2	1807183	C_x@MODELID_222668	PEROXISOME	2580325	o2@MODELID_222668	SPECIE	
1807999	M_mthgxl_c@MODELID_222668	Methylglyoxal		C3H4O2	1807178	C_c@MODELID_222668	CYTOSOL	2580516	mthgxl@MODELID_222668	SPECIE	
1807998	M_ACP_c@MODELID_222668	acyl carrier protein		C11H21N2O7PRS	1807178	C_c@MODELID_222668	CYTOSOL	2580106	ACP@MODELID_222668	SPECIE	
1807997	M_ACP_m@MODELID_222668	acyl carrier protein		C11H21N2O7PRS	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580106	ACP@MODELID_222668	SPECIE	
1807996	M_arab_DASH_L_e@MODELID_222668	L-Arabinose		C5H10O5	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580229	arab_DASH_L@MODELID_222668	SPECIE	
1807987	M_methf_c@MODELID_222668	_5,10-Methenyltetrahydrofolate		C20H20N7O6	1807178	C_c@MODELID_222668	CYTOSOL	2580378	methf@MODELID_222668	SPECIE	
1807986	M_met_DASH_L_e@MODELID_222668	L-Methionine		C5H11NO2S	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580565	met_DASH_L@MODELID_222668	SPECIE	
1807985	M_met_DASH_L_c@MODELID_222668	L-Methionine		C5H11NO2S	1807178	C_c@MODELID_222668	CYTOSOL	2580565	met_DASH_L@MODELID_222668	SPECIE	
1807984	M_gln_DASH_L_n@MODELID_222668	L-Glutamine		C5H10N2O3	1807177	C_n@MODELID_222668	NUCLEUS	2580354	gln_DASH_L@MODELID_222668	SPECIE	
1807991	M_arab_DASH_L_c@MODELID_222668	L-Arabinose		C5H10O5	1807178	C_c@MODELID_222668	CYTOSOL	2580229	arab_DASH_L@MODELID_222668	SPECIE	
1807990	M_o2_r@MODELID_222668	O2		O2	1807179	C_r@MODELID_222668	RETICULUM	2580325	o2@MODELID_222668	SPECIE	
1807989	M_nh4_x@MODELID_222668	Ammonium		H4N	1807183	C_x@MODELID_222668	PEROXISOME	2580341	nh4@MODELID_222668	SPECIE	
1807988	M_phom_c@MODELID_222668	O-Phospho-L-homoserine		C4H8NO6P	1807178	C_c@MODELID_222668	CYTOSOL	2580363	phom@MODELID_222668	SPECIE	
1807979	M_gln_DASH_L_c@MODELID_222668	L-Glutamine		C5H10N2O3	1807178	C_c@MODELID_222668	CYTOSOL	2580354	gln_DASH_L@MODELID_222668	SPECIE	
1807978	M_dttp_e@MODELID_222668	dTTP		C10H13N2O14P3	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580566	dttp@MODELID_222668	SPECIE	
1807977	M_gln_DASH_L_e@MODELID_222668	L-Glutamine		C5H10N2O3	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580354	gln_DASH_L@MODELID_222668	SPECIE	
1807976	M_dttp_c@MODELID_222668	dTTP		C10H13N2O14P3	1807178	C_c@MODELID_222668	CYTOSOL	2580566	dttp@MODELID_222668	SPECIE	
1807983	M_o2_m@MODELID_222668	O2		O2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580325	o2@MODELID_222668	SPECIE	
1807982	M_methf_m@MODELID_222668	_5,10-Methenyltetrahydrofolate		C20H20N7O6	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580378	methf@MODELID_222668	SPECIE	
1807981	M_gln_DASH_L_b@MODELID_222668	L-Glutamine		C5H10N2O3	1807180	C_e@MODELID_222668	BOUNDARY	2580354	gln_DASH_L@MODELID_222668	SPECIE	
1807980	M_12dgr_SC_c@MODELID_222668	_1,2-Diacylglycerol, yeast-specific		C3540H6644O500	1807178	C_c@MODELID_222668	CYTOSOL	2580421	12dgr_SC@MODELID_222668	SPECIE	
1807971	M_ser_DASH_L_m@MODELID_222668	L-Serine		C3H7NO3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580188	ser_DASH_L@MODELID_222668	SPECIE	
1807970	M_sph1p_c@MODELID_222668	Sphinganine 1-phosphate		C18H39NO5P	1807178	C_c@MODELID_222668	CYTOSOL	2580662	sph1p@MODELID_222668	SPECIE	
1807969	M_ser_DASH_L_e@MODELID_222668	L-Serine		C3H7NO3	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580188	ser_DASH_L@MODELID_222668	SPECIE	
1807968	M_nh4_c@MODELID_222668	Ammonium		H4N	1807178	C_c@MODELID_222668	CYTOSOL	2580341	nh4@MODELID_222668	SPECIE	
1807975	M_dttp_b@MODELID_222668	dTTP		C10H13N2O14P3	1807180	C_e@MODELID_222668	BOUNDARY	2580566	dttp@MODELID_222668	SPECIE	
1807974	M_6pgc_c@MODELID_222668	_6-Phospho-D-gluconate		C6H10O10P	1807178	C_c@MODELID_222668	CYTOSOL	2580270	6pgc@MODELID_222668	SPECIE	
1807973	M_r5p_c@MODELID_222668	alpha-D-Ribose 5-phosphate		C5H9O8P	1807178	C_c@MODELID_222668	CYTOSOL	2580519	r5p@MODELID_222668	SPECIE	
1807972	M_tag6p_DASH_D_c@MODELID_222668	D-Tagatose 6-phosphate		C6H11O9P	1807178	C_c@MODELID_222668	CYTOSOL	2580655	tag6p_DASH_D@MODELID_222668	SPECIE	
1808027	M_o2_c@MODELID_222668	O2		O2	1807178	C_c@MODELID_222668	CYTOSOL	2580325	o2@MODELID_222668	SPECIE	
1808026	M_1Dgali_c@MODELID_222668	_1-alpha-D-Galactosyl-myo-inositol		C12H22O11	1807178	C_c@MODELID_222668	CYTOSOL	2580551	1Dgali@MODELID_222668	SPECIE	
1808025	M_o2_e@MODELID_222668	O2		O2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580325	o2@MODELID_222668	SPECIE	
1808024	M_glntrna_c@MODELID_222668	L-Glutaminyl-tRNA(Gln)		C5H9N2O2R	1807178	C_c@MODELID_222668	CYTOSOL	2580610	glntrna@MODELID_222668	SPECIE	
1808031	M_zymst_b@MODELID_222668	zymosterol		C27H44O	1807180	C_e@MODELID_222668	BOUNDARY	2580206	zymst@MODELID_222668	SPECIE	
1808030	M_zymst_c@MODELID_222668	zymosterol		C27H44O	1807178	C_c@MODELID_222668	CYTOSOL	2580206	zymst@MODELID_222668	SPECIE	
1808029	M_psph1p_c@MODELID_222668	Phytosphingosine 1-phosphate		C18H39NO6P	1807178	C_c@MODELID_222668	CYTOSOL	2580620	psph1p@MODELID_222668	SPECIE	
1808028	M_o2_b@MODELID_222668	O2		O2	1807180	C_e@MODELID_222668	BOUNDARY	2580325	o2@MODELID_222668	SPECIE	
1808019	M_4gudbutn_c@MODELID_222668	_4-Guanidinobutanoate		C5H11N3O2	1807178	C_c@MODELID_222668	CYTOSOL	2580423	4gudbutn@MODELID_222668	SPECIE	
1808018	M_gly_c@MODELID_222668	Glycine		C2H5NO2	1807178	C_c@MODELID_222668	CYTOSOL	2580075	gly@MODELID_222668	SPECIE	
1808017	M_thrtrna_c@MODELID_222668	L-Threonyl-tRNA(Thr)		C4H8NO2R	1807178	C_c@MODELID_222668	CYTOSOL	2580454	thrtrna@MODELID_222668	SPECIE	
1808016	M_hicit_m@MODELID_222668	Homoisocitrate		C7H7O7	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580347	hicit@MODELID_222668	SPECIE	
1808023	M_amuco_c@MODELID_222668	_2-Aminomuconate		C6H6NO4	1807178	C_c@MODELID_222668	CYTOSOL	2580468	amuco@MODELID_222668	SPECIE	
1808022	M_mlthf_m@MODELID_222668	_5,10-Methylenetetrahydrofolate		C20H21N7O6	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580078	mlthf@MODELID_222668	SPECIE	
1808021	M_gly_b@MODELID_222668	Glycine		C2H5NO2	1807180	C_e@MODELID_222668	BOUNDARY	2580075	gly@MODELID_222668	SPECIE	
1808020	M_aacoa_m@MODELID_222668	Acetoacetyl-CoA		C25H36N7O18P3S	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580178	aacoa@MODELID_222668	SPECIE	
1808011	M_q6_m@MODELID_222668	Ubiquinone-6		C39H58O4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580369	q6@MODELID_222668	SPECIE	
1808010	M_argtrna_m@MODELID_222668	L-Arginyl-tRNA(Arg)		C6H14N4OR	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580641	argtrna@MODELID_222668	SPECIE	
1808009	M_itp_c@MODELID_222668	ITP		C10H11N4O14P3	1807178	C_c@MODELID_222668	CYTOSOL	2580149	itp@MODELID_222668	SPECIE	
1808008	M_dcmp_c@MODELID_222668	dCMP		C9H12N3O7P	1807178	C_c@MODELID_222668	CYTOSOL	2580435	dcmp@MODELID_222668	SPECIE	
1808015	M_g6p_DASH_B_c@MODELID_222668	beta-D-glucose 6-phosphate		C6H11O9P	1807178	C_c@MODELID_222668	CYTOSOL	2580124	g6p_DASH_B@MODELID_222668	SPECIE	
1808014	M_citr_DASH_L_c@MODELID_222668	L-Citrulline		C6H13N3O3	1807178	C_c@MODELID_222668	CYTOSOL	2580558	citr_DASH_L@MODELID_222668	SPECIE	
1808013	M_thrtrna_m@MODELID_222668	L-Threonyl-tRNA(Thr)		C4H8NO2R	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580454	thrtrna@MODELID_222668	SPECIE	
1808012	M_gly_e@MODELID_222668	Glycine		C2H5NO2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580075	gly@MODELID_222668	SPECIE	
1808003	M_uppg3_c@MODELID_222668	Uroporphyrinogen III		C40H36N4O16	1807178	C_c@MODELID_222668	CYTOSOL	2580389	uppg3@MODELID_222668	SPECIE	
1808002	M_thr_DASH_L_m@MODELID_222668	L-Threonine		C4H9NO3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580271	thr_DASH_L@MODELID_222668	SPECIE	
1808001	M_2ohph_5_c@MODELID_222668	_2-Octaprenyl-6-hydroxyphenol (5 repeating units)		C36H54O2	1807178	C_c@MODELID_222668	CYTOSOL	2580689	2ohph_5@MODELID_222668	SPECIE	
1808000	M_ptd3ino_SC_c@MODELID_222668	phosphatidyl-1D-myo-3-inositol, yeast-specific		C4140H7544O1600P200	1807178	C_c@MODELID_222668	CYTOSOL	2580656	ptd3ino_SC@MODELID_222668	SPECIE	
1808007	M_acac_c@MODELID_222668	Acetoacetate		C4H5O3	1807178	C_c@MODELID_222668	CYTOSOL	2580681	acac@MODELID_222668	SPECIE	
1808006	M_gly_m@MODELID_222668	Glycine		C2H5NO2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580075	gly@MODELID_222668	SPECIE	
1808005	M_aacoa_c@MODELID_222668	Acetoacetyl-CoA		C25H36N7O18P3S	1807178	C_c@MODELID_222668	CYTOSOL	2580178	aacoa@MODELID_222668	SPECIE	
1808004	M_udpacgal_c@MODELID_222668	UDP-N-acetyl-D-galactosamine		C17H25N3O17P2	1807178	C_c@MODELID_222668	CYTOSOL	2580074	udpacgal@MODELID_222668	SPECIE	
1808059	M_nmn_e@MODELID_222668	NMN		C11H14N2O8P	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580478	nmn@MODELID_222668	SPECIE	
1808058	M_nadph_x@MODELID_222668	Nicotinamide adenine dinucleotide phosphate - reduced		C21H26N7O17P3	1807183	C_x@MODELID_222668	PEROXISOME	2580201	nadph@MODELID_222668	SPECIE	
1808057	M_nmn_b@MODELID_222668	NMN		C11H14N2O8P	1807180	C_e@MODELID_222668	BOUNDARY	2580478	nmn@MODELID_222668	SPECIE	
1808056	M_nmn_c@MODELID_222668	NMN		C11H14N2O8P	1807178	C_c@MODELID_222668	CYTOSOL	2580478	nmn@MODELID_222668	SPECIE	
1808063	M_4gudbd_c@MODELID_222668	_4-Guanidinobutanamide		C5H13N4O	1807178	C_c@MODELID_222668	CYTOSOL	2580531	4gudbd@MODELID_222668	SPECIE	
1808062	M_ocdcyaACP_c@MODELID_222668	Octadecynoyl-ACP (n-C18:2ACP)		C29H51N2O8PRS	1807178	C_c@MODELID_222668	CYTOSOL	2580309	ocdcyaACP@MODELID_222668	SPECIE	
1808061	M_3oacoa_x@MODELID_222668	_3-Oxoacyl-CoA		C24H33N7O18P3RS	1807183	C_x@MODELID_222668	PEROXISOME	2580588	3oacoa@MODELID_222668	SPECIE	
1808060	M_4hbz_m@MODELID_222668	_4-Hydroxybenzoate		C7H5O3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580402	4hbz@MODELID_222668	SPECIE	
1808051	M_aprop_c@MODELID_222668	alpha-Aminopropiononitrile		C3H7N2	1807178	C_c@MODELID_222668	CYTOSOL	2580522	aprop@MODELID_222668	SPECIE	
1808050	M_sbt_DASH_L_b@MODELID_222668	L-Sorbitol		C6H14O6	1807180	C_e@MODELID_222668	BOUNDARY	2580418	sbt_DASH_L@MODELID_222668	SPECIE	
1808049	M_nmn_x@MODELID_222668	NMN		C11H14N2O8P	1807183	C_x@MODELID_222668	PEROXISOME	2580478	nmn@MODELID_222668	SPECIE	
1808048	M_nadph_m@MODELID_222668	Nicotinamide adenine dinucleotide phosphate - reduced		C21H26N7O17P3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580201	nadph@MODELID_222668	SPECIE	
1808055	M_nmn_m@MODELID_222668	NMN		C11H14N2O8P	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580478	nmn@MODELID_222668	SPECIE	
1808054	M_sbt_DASH_L_e@MODELID_222668	L-Sorbitol		C6H14O6	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580418	sbt_DASH_L@MODELID_222668	SPECIE	
1808053	M_datp_c@MODELID_222668	dATP		C10H12N5O12P3	1807178	C_c@MODELID_222668	CYTOSOL	2580635	datp@MODELID_222668	SPECIE	
1808052	M_dolmanp_r@MODELID_222668	Dolichyl phosphate D-mannose		C21H38O9P	1807179	C_r@MODELID_222668	RETICULUM	2580455	dolmanp@MODELID_222668	SPECIE	
1808043	M_dca_c@MODELID_222668	Decanoate (n-C10:0)		C10H19O2	1807178	C_c@MODELID_222668	CYTOSOL	2580663	dca@MODELID_222668	SPECIE	
1808042	M_itp_m@MODELID_222668	ITP		C10H11N4O14P3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580149	itp@MODELID_222668	SPECIE	
1808041	M_gcald_m@MODELID_222668	Glycolaldehyde		C2H4O2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580540	gcald@MODELID_222668	SPECIE	
1808040	M_thr_DASH_L_e@MODELID_222668	L-Threonine		C4H9NO3	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580271	thr_DASH_L@MODELID_222668	SPECIE	
1808047	M_sbt_DASH_L_c@MODELID_222668	L-Sorbitol		C6H14O6	1807178	C_c@MODELID_222668	CYTOSOL	2580418	sbt_DASH_L@MODELID_222668	SPECIE	
1808046	M_nadph_r@MODELID_222668	Nicotinamide adenine dinucleotide phosphate - reduced		C21H26N7O17P3	1807179	C_r@MODELID_222668	RETICULUM	2580201	nadph@MODELID_222668	SPECIE	
1808045	M_dca_x@MODELID_222668	Decanoate (n-C10:0)		C10H19O2	1807183	C_x@MODELID_222668	PEROXISOME	2580663	dca@MODELID_222668	SPECIE	
1808044	M_caphis_c@MODELID_222668	_2-(3-Carboxy-3-aminopropyl)-L-histidine		C10H16N4O4	1807178	C_c@MODELID_222668	CYTOSOL	2580204	caphis@MODELID_222668	SPECIE	
1808035	M_gcald_c@MODELID_222668	Glycolaldehyde		C2H4O2	1807178	C_c@MODELID_222668	CYTOSOL	2580540	gcald@MODELID_222668	SPECIE	
1808034	M_gcald_b@MODELID_222668	Glycolaldehyde		C2H4O2	1807180	C_e@MODELID_222668	BOUNDARY	2580540	gcald@MODELID_222668	SPECIE	
1808033	M_zymst_e@MODELID_222668	zymosterol		C27H44O	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580206	zymst@MODELID_222668	SPECIE	
1808032	M_mlthf_c@MODELID_222668	_5,10-Methylenetetrahydrofolate		C20H21N7O6	1807178	C_c@MODELID_222668	CYTOSOL	2580078	mlthf@MODELID_222668	SPECIE	
1808039	M_thr_DASH_L_c@MODELID_222668	L-Threonine		C4H9NO3	1807178	C_c@MODELID_222668	CYTOSOL	2580271	thr_DASH_L@MODELID_222668	SPECIE	
1808038	M_thr_DASH_L_b@MODELID_222668	L-Threonine		C4H9NO3	1807180	C_e@MODELID_222668	BOUNDARY	2580271	thr_DASH_L@MODELID_222668	SPECIE	
1808037	M_gcald_e@MODELID_222668	Glycolaldehyde		C2H4O2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580540	gcald@MODELID_222668	SPECIE	
1808036	M_hpglu_c@MODELID_222668	Tetrahydropteroyltri-L-glutamate		C24H34N8O12	1807178	C_c@MODELID_222668	CYTOSOL	2580664	hpglu@MODELID_222668	SPECIE	
1808091	M_hgentis_c@MODELID_222668	Homogentisate		C8H7O4	1807178	C_c@MODELID_222668	CYTOSOL	2580505	hgentis@MODELID_222668	SPECIE	
1808090	M_35ccmp_c@MODELID_222668	_3',5'-Cyclic CMP		C9H11N3O7P	1807178	C_c@MODELID_222668	CYTOSOL	2580257	35ccmp@MODELID_222668	SPECIE	
1808089	M_tyr_DASH_L_m@MODELID_222668	L-Tyrosine		C9H11NO3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580350	tyr_DASH_L@MODELID_222668	SPECIE	
1808088	M_glyc3p_c@MODELID_222668	Glycerol 3-phosphate		C3H7O6P	1807178	C_c@MODELID_222668	CYTOSOL	2580095	glyc3p@MODELID_222668	SPECIE	
1808095	M_ahcys_c@MODELID_222668	S-Adenosyl-L-homocysteine		C14H20N6O5S	1807178	C_c@MODELID_222668	CYTOSOL	2580155	ahcys@MODELID_222668	SPECIE	
1808094	M_tyr_DASH_L_x@MODELID_222668	L-Tyrosine		C9H11NO3	1807183	C_x@MODELID_222668	PEROXISOME	2580350	tyr_DASH_L@MODELID_222668	SPECIE	
1808093	M_pacald_c@MODELID_222668	Phenylacetaldehyde		C8H8O	1807178	C_c@MODELID_222668	CYTOSOL	2580606	pacald@MODELID_222668	SPECIE	
1808092	M_phetrna_c@MODELID_222668	L-Phenylalanyl-tRNA(Phe)		C9H10NOR	1807178	C_c@MODELID_222668	CYTOSOL	2580102	phetrna@MODELID_222668	SPECIE	
1808083	M_chitos_c@MODELID_222668	Chitosan		C6H11NO4	1807178	C_c@MODELID_222668	CYTOSOL	2580194	chitos@MODELID_222668	SPECIE	
1808082	M_srb_DASH_L_e@MODELID_222668	L-Sorbose		C6H12O6	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580097	srb_DASH_L@MODELID_222668	SPECIE	
1808081	M_trnaarg_m@MODELID_222668	tRNA(Arg)		R	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580222	trnaarg@MODELID_222668	SPECIE	
1808080	M_N1aspmd_c@MODELID_222668	N1-Acetylspermidine		C9H23N3O	1807178	C_c@MODELID_222668	CYTOSOL	2580623	N1aspmd@MODELID_222668	SPECIE	
1808087	M_e4p_m@MODELID_222668	D-Erythrose 4-phosphate		C4H7O7P	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580360	e4p@MODELID_222668	SPECIE	
1808086	M_srb_DASH_L_c@MODELID_222668	L-Sorbose		C6H12O6	1807178	C_c@MODELID_222668	CYTOSOL	2580097	srb_DASH_L@MODELID_222668	SPECIE	
1808085	M_e4p_c@MODELID_222668	D-Erythrose 4-phosphate		C4H7O7P	1807178	C_c@MODELID_222668	CYTOSOL	2580360	e4p@MODELID_222668	SPECIE	
1808084	M_srb_DASH_L_b@MODELID_222668	L-Sorbose		C6H12O6	1807180	C_e@MODELID_222668	BOUNDARY	2580097	srb_DASH_L@MODELID_222668	SPECIE	
1808075	M_gmp_c@MODELID_222668	GMP		C10H12N5O8P	1807178	C_c@MODELID_222668	CYTOSOL	2580084	gmp@MODELID_222668	SPECIE	
1808074	M_dgsn_e@MODELID_222668	Deoxyguanosine		C10H13N5O4	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580417	dgsn@MODELID_222668	SPECIE	
1808073	M_dgsn_c@MODELID_222668	Deoxyguanosine		C10H13N5O4	1807178	C_c@MODELID_222668	CYTOSOL	2580417	dgsn@MODELID_222668	SPECIE	
1808072	M_dgsn_b@MODELID_222668	Deoxyguanosine		C10H13N5O4	1807180	C_e@MODELID_222668	BOUNDARY	2580417	dgsn@MODELID_222668	SPECIE	
1808079	M_glyc3p_m@MODELID_222668	Glycerol 3-phosphate		C3H7O6P	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580095	glyc3p@MODELID_222668	SPECIE	
1808078	M_mettrna_m@MODELID_222668	L-Methionyl-tRNA (Met)		C5H10NOSR	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580114	mettrna@MODELID_222668	SPECIE	
1808077	M_dnad_c@MODELID_222668	Deamino-NAD+		C21H24N6O15P2	1807178	C_c@MODELID_222668	CYTOSOL	2580388	dnad@MODELID_222668	SPECIE	
1808076	M_dnad_m@MODELID_222668	Deamino-NAD+		C21H24N6O15P2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580388	dnad@MODELID_222668	SPECIE	
1808067	M_iad_c@MODELID_222668	Indole-3-acetamide		C10H10N2O	1807178	C_c@MODELID_222668	CYTOSOL	2580438	iad@MODELID_222668	SPECIE	
1808066	M_ocdcyaACP_m@MODELID_222668	Octadecynoyl-ACP (n-C18:2ACP)		C29H51N2O8PRS	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580309	ocdcyaACP@MODELID_222668	SPECIE	
1808065	M_cyst_DASH_L_x@MODELID_222668	L-Cystathionine		C7H14N2O4S	1807183	C_x@MODELID_222668	PEROXISOME	2580679	cyst_DASH_L@MODELID_222668	SPECIE	
1808064	M_4hbz_c@MODELID_222668	_4-Hydroxybenzoate		C7H5O3	1807178	C_c@MODELID_222668	CYTOSOL	2580402	4hbz@MODELID_222668	SPECIE	
