Id	Entry	ScientificName	ParentId	Models
2992100	txid434928	Xanthomonas citri pv. citri	2990987	
2992101	txid190485	Xanthomonas campestris pv. campestris str. ATCC 33913	2972029	3812627
2992102	txid469008	Escherichia coli BL21(DE3)	2804503	3800441 3800442
2992103	txid710685	Mycobacterium rhodesiae NBB3	2992104	3947308
2992104	txid36814	Mycobacterium rhodesiae	2844026	
2992105	txid452638	Polynucleobacter necessarius subsp. necessarius STIR1	2992106	3839974
2992106	txid44014	Polynucleobacter necessarius subsp. necessarius	2992107	
2992107	txid576610	Polynucleobacter necessarius	2989879	
2992108	txid444444	Chelatococcus daeguensis	2992109	3871273
2992109	txid28209	Chelatococcus	2992110	
2992110	txid45404	Beijerinckiaceae	2930735	
2992111	txid452637	Opitutus terrae PB90-1	2992112	4012144
2992112	txid107709	Opitutus terrae	2992113	
2992113	txid178440	Opitutus	2989949	
2992114	txid755732	Fluviicola taffensis DSM 16823	2992115	4015753
2992115	txid191579	Fluviicola taffensis	2992116	
2992116	txid332102	Fluviicola	2992117	
2992117	txid1853230	Crocinitomicaceae	2843986	
2992118	txid710696	Intrasporangium calvum DSM 43043	2992119	3951557
2992119	txid53358	Intrasporangium calvum	2992120	
2992120	txid53357	Intrasporangium	2991448	
2992121	txid1271863	Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050	2992122	3805239
2992122	txid189201	Salmonella enterica subsp. enterica serovar Cubana	2844020	
2992123	txid444450	Escherichia coli O157:H7 str. EC4115	2989841	3790665
2992124	txid1271862	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. CFSAN001921	2992125	3805209
2992125	txid1620419	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-	2844019	
2992126	txid1267766	Altererythrobacter atlanticus	2989718	3882670
2992127	txid6183	Schistosoma mansoni	2992128	3785927
2992128	txid6181	Schistosoma	2992129	
2992129	txid31245	Schistosomatidae	2992130	
2992130	txid31244	Schistosomatoidea	2992131	
2992131	txid6180	Strigeidida	2992132	
2992132	txid6179	Digenea	2992133	
2992133	txid6178	Trematoda	2992134	
2992134	txid6157	Platyhelminthes	2804543	
2992135	txid452652	Kitasatospora setae KM-6054	2992136	3951489
2992136	txid2066	Kitasatospora setae	2992137	
2992137	txid2063	Kitasatospora	2844081	
2992138	txid1271864	Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002069	2991634	3805221
2992139	txid1198114	Granulicella tundricola MP5ACTX9	2992140	4012247
2992140	txid940615	Granulicella tundricola	2992141	
2992141	txid940557	Granulicella	2992142	
2992142	txid204434	Acidobacteriaceae	2992143	
2992143	txid204433	Acidobacteriales	2992144	
2992144	txid204432	Acidobacteriia	2992145	
2992145	txid57723	Acidobacteria	2804454	
2992146	txid145458	Rathayibacter toxicus	2992147	3951508 3951507
2992147	txid33886	Rathayibacter	2989889	
2992148	txid223283	[Pseudomonas syringae] pv. tomato str. DC3000	2992149	3823189
2992149	txid323	Pseudomonas syringae pv. tomato	2992150	
2992150	txid251701	Pseudomonas syringae group genomosp. 3	2991137	
2992151	txid452662	Sphingobium japonicum UT26S	2992152	3882654
2992152	txid332056	Sphingobium japonicum	2989451	
2992153	txid1366053	Mannheimia haemolytica USMARC_2286	2989873	3812593
2992154	txid227377	Coxiella burnetii RSA 493	2990606	3835502
2992155	txid374833	Neisseria meningitidis 053442	2992097	3839806
2992156	txid292913	Sphingopyxis sp. 113P3	2989576	3882641
2992157	txid1366050	Ralstonia pickettii DTP0602	2991270	3839837
2992158	txid497725	Kosakonia oryzae	2991050	3805365
2992159	txid477245	Streptomyces cyaneogriseus subsp. noncyanogenus	2992160	3951470
2992160	txid68192	Streptomyces cyaneogriseus	2844080	
2992161	txid1267753	Salmonella enterica subsp. enterica serovar Javiana str. CFSAN001992	2992162	3805238
2992162	txid363569	Salmonella enterica subsp. enterica serovar Javiana	2844020	
2992163	txid645170	Brucella suis bv. 2	2989954	3864827 3864830 3864828 3864829
2992164	txid931890	Eremothecium cymbalariae DBVPG#7215	2992165	3786004
2992165	txid45285	Eremothecium cymbalariae	2992166	
2992166	txid33170	Eremothecium	2804508	
2992167	txid366649	Xanthomonas fuscans subsp. fuscans	2992168	3812642
2992168	txid366648	Xanthomonas fuscans	2990988	
2992169	txid575540	Isosphaera pallida ATCC 43644	2992170	4012162
2992170	txid128	Isosphaera pallida	2992171	
2992171	txid127	Isosphaera	2991631	
2992172	txid1615909	Geminocystis sp. NIES-3708	2992173	3968294
2992173	txid669357	Geminocystis	2991675	
2992174	txid591946	Escherichia coli LF82	2804503	3800443
2992175	txid522306	Candidatus Accumulibacter phosphatis clade IIA str. UW-1	2992176	3844675
2992176	txid327160	Candidatus Accumulibacter phosphatis	2992177	
2992177	txid327159	Candidatus Accumulibacter	2990407	
2992178	txid1407059	Pseudomonas aeruginosa PA38182	2844002	3817375
2992179	txid768066	Halomonas elongata DSM 2581	2992180	3837621
2992180	txid2746	Halomonas elongata	2990386	
2992181	txid321614	Parastagonospora nodorum SN15	2992182	3786067
2992182	txid13684	Parastagonospora nodorum	2992183	
2992183	txid1351751	Parastagonospora	2992184	
2992184	txid5020	Phaeosphaeriaceae	2989962	
2992185	txid1407071	Acinetobacter sp. TGL-Y2	2844043	3834805
2992186	txid1095774	Pantoea ananatis PA13	2991598	3809970
2992187	txid1316932	Mannheimia haemolytica M42548	2989873	3812589
2992188	txid157782	Pseudomonas parafulva	2844004	3827447
2992189	txid157783	Pseudomonas cremoricolorata	2844004	3827446
2992190	txid342109	Xanthomonas oryzae pv. oryzae MAFF 311018	2990028	3812646
2992191	txid1407053	Brucella ceti TE28753-12	2992192	3864846
2992192	txid120577	Brucella ceti	2989881	
2992193	txid342108	Magnetospirillum magneticum AMB-1	2992194	3882714
2992194	txid84159	Magnetospirillum magneticum	2990452	
2992195	txid6238	Caenorhabditis briggsae	2992196	3785919
2992196	txid6237	Caenorhabditis	2992197	
2992197	txid55885	Peloderinae	2992198	
2992198	txid6243	Rhabditidae	2992199	
2992199	txid55879	Rhabditoidea	2992200	
2992200	txid6236	Rhabditida	2992201	
2992201	txid119089	Chromadorea	2992202	
2992202	txid6231	Nematoda	2902026	
2992203	txid6239	Caenorhabditis elegans	2992196	3785918
2992204	txid342113	Burkholderia oklahomensis	2989522	3839885
2992205	txid1288313	Gluconobacter oxydans DSM 3504	2989538	3882680
2992206	txid419947	Mycobacterium tuberculosis H37Ra	2844024	3947227
2992207	txid1439855	Burkholderia pseudomallei A79A	2989521	3839873
2992208	txid1382510	Salmonella bongori serovar 48:z41:-- str. RKS3044	2992209	3805248
2992209	txid41527	Salmonella bongori serovar 48:z41:--	2991437	
2992210	txid1001585	Pseudomonas mendocina NK-01	2992211	3817380
2992211	txid300	Pseudomonas mendocina	2844003	
2992212	txid522373	Stenotrophomonas maltophilia K279a	2989714	3812658
2992213	txid1460371	Amycolatopsis lurida NRRL 2430	2992214	3951618
2992214	txid31959	Amycolatopsis lurida	2930761	
2992215	txid6279	Brugia malayi	2992216	3785920
2992216	txid6278	Brugia	2992217	
2992217	txid6296	Onchocercidae	2992218	
2992218	txid6295	Filarioidea	2992219	
2992219	txid6274	Spirurida	2992201	
2992220	txid284812	Schizosaccharomyces pombe 972h-	2992221	3786077
2992221	txid4896	Schizosaccharomyces pombe	2992222	
2992222	txid4895	Schizosaccharomyces	2992223	
2992223	txid4894	Schizosaccharomycetaceae	2992224	
2992224	txid34346	Schizosaccharomycetales	2992225	
2992225	txid147554	Schizosaccharomycetes	2992226	
2992226	txid451866	Taphrinomycotina	2804513	
2992227	txid325775	Coxiella endosymbiont of Amblyomma americanum	2990607	3835507
2992228	txid649349	Leadbetterella byssophila DSM 17132	2992229	4014372
2992229	txid316068	Leadbetterella byssophila	2992230	
2992230	txid319458	Leadbetterella	2990506	
2992231	txid284811	Eremothecium gossypii ATCC 10895	2992232	3786003
2992232	txid33169	Eremothecium gossypii	2992166	
2992233	txid694427	Paludibacter propionicigenes WB4	2992234	4014317
2992234	txid185300	Paludibacter propionicigenes	2992235	
2992235	txid346096	Paludibacter	2844055	
2992236	txid59538	Pantholops hodgsonii	2992237	3785829
2992237	txid59537	Pantholops	2992238	
2992238	txid9948	Antilopinae	2991800	
2992239	txid1349767	Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628	2992240	3844620
2992240	txid55508	Janthinobacterium agaricidamnosum	2991737	
2992241	txid592029	Nonlabens dokdonensis DSW-6	2992242	4014444
2992242	txid328515	Nonlabens dokdonensis	2992243	
2992243	txid363408	Nonlabens	2989486	
2992244	txid374931	Haemophilus influenzae PittGG	2972011	3810097
2992245	txid374930	Haemophilus influenzae PittEE	2972011	3810096
2992246	txid1112204	Gordonia polyisoprenivorans VH2	2992247	3950890
2992247	txid84595	Gordonia polyisoprenivorans	2991345	
2992248	txid1312904	Legionella pneumophila subsp. pneumophila LPE509	2991850	3835512
2992249	txid362663	Escherichia coli 536	2804503	3790675
2992250	txid272556	Aggregatibacter actinomycetemcomitans HK1651	2990544	3812612
2992251	txid272559	Bacteroides fragilis NCTC 9343	2990282	4012284
2992252	txid104623	Serratia sp. ATCC 39006	2989835	
2992253	txid1349819	Aureimonas sp. AU20	2992254	3871289
2992254	txid414371	Aureimonas	2992255	
2992255	txid255475	Aurantimonadaceae	2930735	
2992256	txid481448	Methylacidiphilum infernorum V4	2992257	4012151
2992257	txid511746	Methylacidiphilum infernorum	2992258	
2992258	txid511745	Methylacidiphilum	2992259	
2992259	txid717964	Methylacidiphilaceae	2992260	
2992260	txid717963	Methylacidiphilales	2992261	
2992261	txid1955630	Methylacidiphilae	2989582	
2992262	txid596153	Alicycliphilus denitrificans BC	2992263	3844605
2992263	txid179636	Alicycliphilus denitrificans	2992264	
2992264	txid201096	Alicycliphilus	2844069	
2992265	txid489653	Neisseria lactamica 020-06	2992266	3839818
2992266	txid486	Neisseria lactamica	2930693	
2992267	txid596154	Alicycliphilus denitrificans K601	2992263	3844606
2992268	txid272560	Burkholderia pseudomallei K96243	2989521	3839859
2992269	txid559295	Lachancea thermotolerans CBS 6340	2992270	3786006
2992270	txid381046	Lachancea thermotolerans	2992271	
2992271	txid300275	Lachancea	2804508	
2992272	txid190650	Caulobacter crescentus CB15	2992273	3871297
2992273	txid155892	Caulobacter vibrioides	2991311	
2992274	txid1403053	Bordetella pertussis 137	2991505	3839992
2992275	txid1009846	Burkholderia cepacia GG4	2989957	3839940
2992276	txid272568	Gluconacetobacter diazotrophicus PA1 5	2992277	3882689 3882688
2992277	txid33996	Gluconacetobacter diazotrophicus	2992278	
2992278	txid89583	Gluconacetobacter	2989540	
2992279	txid6334	Trichinella spiralis	2992280	3785922
2992280	txid6333	Trichinella	2992281	
2992281	txid6332	Trichinellidae	2992282	
2992282	txid6329	Trichocephalida	2992283	
2992283	txid1457286	Dorylaimia	2992284	
2992284	txid119088	Enoplea	2992202	
2992285	txid379066	Gemmatimonas aurantiaca T-27	2992286	4012278
2992286	txid173480	Gemmatimonas aurantiaca	2992287	
2992287	txid173479	Gemmatimonas	2991173	
2992288	txid202947	Actinobacillus equuli subsp. equuli	2992289	3812606
2992289	txid718	Actinobacillus equuli	2989617	
2992290	txid202946	Apteryx australis mantelli	2992291	3785860
2992291	txid8822	Apteryx australis	2992292	
2992292	txid8821	Apteryx	2992293	
2992293	txid8820	Apterygidae	2992294	
2992294	txid8819	Apterygiformes	2992295	
2992295	txid8783	Palaeognathae	2990594	
2992296	txid551115	'Nostoc azollae' 0708	2992297	4008185
2992297	txid1164	Trichormus azollae	2992298	
2992298	txid264688	Trichormus	2990708	
2992299	txid559307	Zygosaccharomyces rouxii CBS 732	2992300	3786008
2992300	txid4956	Zygosaccharomyces rouxii	2992301	
2992301	txid4953	Zygosaccharomyces	2804508	
2992302	txid1263831	Bibersteinia trehalosi USDA-ARS-USMARC-189	2992303	3812618
2992303	txid47735	Bibersteinia trehalosi	2992304	
2992304	txid476528	Bibersteinia	2930715	
2992305	txid1263829	Bibersteinia trehalosi USDA-ARS-USMARC-188	2992303	3812617
2992306	txid1116375	Vibrio sp. EJY3	2930707	3817284
2992307	txid1226968	Azospirillum humicireducens	2989791	3882723
2992308	txid1263832	Bibersteinia trehalosi USDA-ARS-USMARC-190	2992303	3812619
2992309	txid317655	Sphingopyxis alaskensis RB2256	2992310	3882639
2992310	txid117207	Sphingopyxis alaskensis	2989576	
2992311	txid1763535	Hydrogenophaga sp. LPB0072	2991037	3844614
2992312	txid1075399	Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu	2992313	4015748
2992313	txid164514	Blattabacterium punctulatus	2843984	
2992314	txid714962	Escherichia coli IHE3034	2804503	3790704
2992315	txid1288394	Aeromonas hydrophila ML09-119	2990455	3837664
2992316	txid1448140	Pseudomonas aeruginosa YL84	2844002	3817376
2992317	txid1394889	Thermosynechococcus sp. NK55a	2990436	3966221
2992318	txid1448139	Aeromonas hydrophila YL17	2990455	3837665
2992319	txid1714373	Microbacterium sp. No. 7	2990053	3951500
2992320	txid547048	Yersinia pestis biovar Medievalis str. Harbin 35	2992321	3809793
2992321	txid1234662	Yersinia pestis subsp. pestis bv. Medievalis	2992322	
2992322	txid385964	Yersinia pestis subsp. pestis	2990447	
2992323	txid395495	Leptothrix cholodnii SP-6	2992324	3844634
2992324	txid34029	Leptothrix cholodnii	2992325	
2992325	txid88	Leptothrix	2989691	
2992326	txid395492	Rhizobium leguminosarum bv. trifolii WSM2304	2990792	3864785
2992327	txid1751294	Streptomyces sp. 4F	2844080	3951480
2992328	txid866536	Belliella baltica DSM 15883	2992329	4014364
2992329	txid232259	Belliella baltica	2992330	
2992330	txid232244	Belliella	2990800	
2992331	txid395491	Rhizobium leguminosarum bv. trifolii WSM1325	2990792	3864786
2992332	txid272620	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	2990240	3805298 4114597
2992333	txid1472767	Lentibacillus amyloliquefaciens	2992334	3892811
2992334	txid175304	Lentibacillus	2804467	
2992335	txid399599	Shewanella baltica OS195	2991514	3834886
2992336	txid1751286	Nostoc sp. NIES-3756	2991316	4008180
2992337	txid424182	Rhizobium sp. IRBG74	2989431	3864790
2992338	txid313590	Dokdonia sp. MED134	2990300	4014433
2992339	txid272631	Mycobacterium leprae TN	2989707	3947264
2992340	txid272624	Legionella pneumophila subsp. pneumophila str. Philadelphia 1	2991850	3835509
2992341	txid313596	Robiginitalea biformata HTCC2501	2992342	4014414
2992342	txid252307	Robiginitalea biformata	2992343	
2992343	txid252306	Robiginitalea	2989486	
2992344	txid63737	Nostoc punctiforme PCC 73102	2992345	4008177
2992345	txid272131	Nostoc punctiforme	2991316	
2992346	txid452863	Pseudarthrobacter chlorophenolicus A6	2992347	3951528
2992347	txid85085	Pseudarthrobacter chlorophenolicus	2990087	
2992348	txid313598	Polaribacter sp. MED152	2990585	4014446
2992349	txid1001714	Mycobacterium abscessus subsp. bolletii CCUG 48898 = JCM 15300	2989850	3947295
2992350	txid43263	Pseudomonas alcaligenes	2844003	3817383
2992351	txid313595	Psychroflexus torquis ATCC 700755	2992352	4014443
2992352	txid57029	Psychroflexus torquis	2992353	
2992353	txid83612	Psychroflexus	2989486	
2992354	txid1202450	Mycobacterium haemophilum DSM 44634	2992355	3947320
2992355	txid29311	Mycobacterium haemophilum	2844026	
2992356	txid1071378	Naumovozyma dairenensis CBS 421	2992357	3786011
2992357	txid27289	Naumovozyma dairenensis	2992358	
2992358	txid278028	Naumovozyma	2804508	
2992359	txid1702170	Citrobacter sp. FDAARGOS_156	2804457	3805341
2992360	txid190721	Ralstonia insidiosa	2990842	3839839
2992361	txid1071380	Tetrapisispora blattae CBS 6284	2992362	3786013
2992362	txid1071379	Tetrapisispora blattae	2992363	
2992363	txid113604	Tetrapisispora	2804508	
2992364	txid1071381	Tetrapisispora phaffii CBS 4417	2992365	3786012
2992365	txid113608	Tetrapisispora phaffii	2992363	
2992366	txid1071382	Kazachstania africana CBS 2517	2992367	3786015
2992367	txid432096	Kazachstania africana	2992368	
2992368	txid71245	Kazachstania	2804508	
2992369	txid313603	Maribacter sp. HTCC2170	2991489	4014423
2992370	txid264462	Bdellovibrio bacteriovorus HD100	2990433	3864614
2992371	txid6412	Helobdella robusta	2992372	3785923
2992372	txid6411	Helobdella	2992373	
2992373	txid6407	Glossiphoniidae	2992374	
2992374	txid6406	Rhynchobdellida	2992375	
2992375	txid6403	Hirudinea	2992376	
2992376	txid55824	Hirudinida	2992377	
2992377	txid42113	Clitellata	2992378	
2992378	txid6340	Annelida	2990280	
2992379	txid882944	Vibrio anguillarum M3	2991501	3817288
2992380	txid502025	Haliangium ochraceum DSM 14365	2992381	3864647
2992381	txid80816	Haliangium ochraceum	2992382	
2992382	txid162027	Haliangium	2992383	
2992383	txid224464	Kofleriaceae	2992384	
2992384	txid224462	Nannocystineae	2989429	
2992385	txid338187	Vibrio campbellii ATCC BAA-1116	2992386	3817278 3817277
2992386	txid680	Vibrio campbellii	2990490	
2992387	txid1186051	Blattabacterium sp. (Blaberus giganteus)	2843984	4015749
2992388	txid1239307	Sodalis praecaptivus	2930682	3809858
2992389	txid297245	Legionella pneumophila str. Lens	2991353	3835514
2992390	txid297246	Legionella pneumophila str. Paris	2991353	3835515
2992391	txid743722	Sphingobacterium sp. 21	2992392	4014357
2992392	txid28453	Sphingobacterium	2990196	
2992393	txid1440052	Escherichia albertii KF1	2992394	3800452
2992394	txid208962	Escherichia albertii	2804504	
2992395	txid743721	Pseudoxanthomonas suwonensis 11-1	2992396	3812666
2992396	txid314722	Pseudoxanthomonas suwonensis	2991382	3812667
2992397	txid743720	Pseudomonas fulva 12-X	2992398	3823183
2992398	txid47880	Pseudomonas fulva	2902036	
2992399	txid694569	Aggregatibacter actinomycetemcomitans D7S-1	2990544	3812611
2992400	txid575788	Vibrio tasmaniensis LGP32	2992401	3817283
2992401	txid212663	Vibrio tasmaniensis	2930707	
2992402	txid2342	Candidatus Sodalis pierantonius str. SOPE	2992403	3809859
2992403	txid1486991	Candidatus Sodalis pierantonius	2930682	
2992404	txid1792307	Bosea sp. PAMC 26642	2992405	3864873
2992405	txid85413	Bosea	2989915	
2992406	txid1505596	Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	2992407	3805347
2992407	txid711328	unclassified Candidatus Blochmannia endosymbionts	2990229	
2992408	txid1579316	Halocynthiibacter arcticus	2992409	3878873
2992409	txid1579315	Halocynthiibacter	2804484	
2992410	txid743718	Isoptericola variabilis 225	2992411	3951551
2992411	txid139208	Isoptericola variabilis	2991957	
2992412	txid1304892	Xanthomonas axonopodis Xac29-1	2992413	3812644
2992413	txid53413	Xanthomonas axonopodis	2972031	
2992414	txid665912	Bipolaris sorokiniana ND90Pr	2992415	3786070
2992415	txid45130	Bipolaris sorokiniana	2989960	
2992416	txid96563	Pseudomonas stutzeri ATCC 17588 = LMG 11199	2902003	3827425
2992417	txid1476901	Nonlabens sp. MIC269	2992243	4014445
